trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 0 9.16174e+06 9.20969e+06 1.02298e+07 1.02733e+07 0 0
002 2 0 1.75616e+07 1.76038e+07 1.86239e+07 1.87507e+07 1 0
003 2 0 2.58478e+07 2.58939e+07 2.6914e+07 2.94272e+07 1 0
004 2 0 3.80478e+07 3.8083e+07 3.91031e+07 4.42817e+07 1 0
005 1 0 5.38767e+07 5.39072e+07 5.49273e+07 5.49983e+07 0 1
006 1 1 6.32064e+07 6.32427e+07 6.42628e+07 6.7826e+07 0 0
007 1 0 8.00543e+07 8.00963e+07 8.11164e+07 8.28933e+07 1 1
008 2 1 9.07438e+07 9.07786e+07 9.17987e+07 9.99562e+07 0 1
009 1 0 1.04856e+08 1.04887e+08 1.05907e+08 1.05937e+08 0 1
010 1 1 1.09193e+08 1.09243e+08 1.10263e+08 1.10321e+08 0 0
011 1 0 1.25362e+08 1.25404e+08 1.26425e+08 1.33475e+08 1 1
012 2 1 1.39125e+08 1.39162e+08 1.40182e+08 1.40229e+08 0 1
013 2 1 1.44901e+08 1.44936e+08 1.45956e+08 1.46004e+08 0 1
014 1 1 1.51386e+08 1.5142e+08 1.5244e+08 1.5255e+08 0 0
015 1 0 1.70509e+08 1.70546e+08 1.71566e+08 1.74604e+08 1 1
016 1 0 1.77592e+08 1.77631e+08 1.78651e+08 1.81657e+08 0 1
017 2 1 1.8438e+08 1.84411e+08 1.85431e+08 1.8565e+08 0 1
018 2 1 1.882e+08 1.88241e+08 1.89261e+08 1.8944e+08 0 1
019 2 0 2.00882e+08 2.00913e+08 2.01933e+08 2.02888e+08 0 0
020 2 0 2.12711e+08 2.12746e+08 2.13766e+08 2.14452e+08 1 0
021 2 1 2.23572e+08 2.23611e+08 2.24631e+08 2.26396e+08 1 1
022 2 0 2.29385e+08 2.29416e+08 2.30436e+08 2.30445e+08 0 0
023 2 0 2.397e+08 2.39731e+08 2.40751e+08 2.41303e+08 1 0
024 2 0 2.5005e+08 2.50095e+08 2.51115e+08 2.54881e+08 1 0
025 2 0 2.61969e+08 2.62013e+08 2.63033e+08 2.636e+08 1 0
026 1 0 2.72592e+08 2.72628e+08 2.73648e+08 2.74262e+08 0 1
027 1 1 2.76561e+08 2.76592e+08 2.77612e+08 2.78799e+08 0 0
028 1 0 2.87494e+08 2.87533e+08 2.88553e+08 2.88575e+08 1 1
029 2 1 2.91387e+08 2.91433e+08 2.92453e+08 2.93037e+08 0 1
030 2 0 2.96111e+08 2.96157e+08 2.97177e+08 2.97277e+08 0 0
031 2 1 3.06587e+08 3.06633e+08 3.07654e+08 3.08447e+08 1 1
032 1 1 3.13818e+08 3.13858e+08 3.14878e+08 3.14918e+08 0 0
033 1 0 3.27043e+08 3.27086e+08 3.28106e+08 3.31657e+08 1 1
034 2 1 3.34187e+08 3.34227e+08 3.35247e+08 3.35563e+08 0 1
035 1 0 3.38345e+08 3.38386e+08 3.39406e+08 3.39424e+08 0 1
036 2 1 3.42456e+08 3.42486e+08 3.43506e+08 3.43523e+08 0 1
037 1 0 3.51243e+08 3.5128e+08 3.523e+08 3.52379e+08 0 1
038 2 1 3.59975e+08 3.60023e+08 3.61043e+08 3.61072e+08 0 1
039 1 1 3.73106e+08 3.73142e+08 3.74163e+08 3.76037e+08 0 0
040 1 1 3.84351e+08 3.84386e+08 3.85406e+08 3.85462e+08 1 0
041 1 1 3.99995e+08 4.00034e+08 4.01054e+08 4.01207e+08 1 0
042 1 0 4.08872e+08 4.08918e+08 4.09938e+08 4.10261e+08 1 1
043 1 0 4.15118e+08 4.15164e+08 4.16184e+08 4.16207e+08 0 1
044 2 0 4.22827e+08 4.2287e+08 4.2389e+08 4.25737e+08 0 0
045 2 0 4.51339e+08 4.51379e+08 4.52399e+08 4.54106e+08 1 0
046 2 0 4.61389e+08 4.6142e+08 4.6244e+08 4.67158e+08 1 0
047 2 1 4.75198e+08 4.75236e+08 4.76256e+08 4.78953e+08 1 1
048 1 0 4.81888e+08 4.8193e+08 4.8295e+08 4.833e+08 0 1
049 1 0 4.86196e+08 4.86238e+08 4.87259e+08 4.87288e+08 0 1
050 2 1 4.90095e+08 4.90127e+08 4.91147e+08 4.91197e+08 0 1
051 1 1 4.98292e+08 4.98326e+08 4.99346e+08 4.9948e+08 0 0
052 1 1 5.06665e+08 5.06702e+08 5.07722e+08 5.09052e+08 1 0
053 1 1 5.17611e+08 5.17656e+08 5.18676e+08 5.19301e+08 1 0
054 1 1 5.39619e+08 5.39653e+08 5.40673e+08 5.41651e+08 1 0
055 2 0 5.50364e+08 5.50406e+08 5.51426e+08 5.51985e+08 0 0
056 1 0 5.59861e+08 5.59899e+08 5.60919e+08 5.63999e+08 0 1
057 2 0 5.66305e+08 5.66338e+08 5.67358e+08 5.67958e+08 0 0
058 2 0 5.8521e+08 5.85254e+08 5.86275e+08 5.87392e+08 1 0
059 2 1 5.96333e+08 5.96372e+08 5.97392e+08 5.99207e+08 1 1
060 2 1 6.07618e+08 6.07667e+08 6.08687e+08 6.09486e+08 0 1
061 2 1 6.14918e+08 6.14961e+08 6.15981e+08 6.16045e+08 0 1
062 2 1 6.1871e+08 6.18748e+08 6.19768e+08 6.19798e+08 0 1
063 1 0 6.27607e+08 6.27642e+08 6.28663e+08 6.29003e+08 0 1
064 1 1 6.34712e+08 6.34747e+08 6.35767e+08 6.35874e+08 0 0
065 1 1 6.45897e+08 6.45932e+08 6.46952e+08 6.47214e+08 1 0
066 1 1 6.62237e+08 6.6228e+08 6.63301e+08 6.63868e+08 1 0
067 1 1 6.73568e+08 6.73611e+08 6.74631e+08 6.75716e+08 1 0
068 1 0 6.86895e+08 6.86929e+08 6.8795e+08 6.8859e+08 0 1
069 2 0 6.98884e+08 6.98916e+08 6.99936e+08 6.9995e+08 0 0
070 2 0 7.20279e+08 7.20317e+08 7.21337e+08 7.25184e+08 1 0
071 2 0 7.35757e+08 7.35794e+08 7.36814e+08 7.39383e+08 1 0
072 2 0 7.50381e+08 7.50417e+08 7.51437e+08 7.52586e+08 1 0
073 1 0 7.59795e+08 7.59836e+08 7.60856e+08 7.60878e+08 0 1
074 1 0 7.63952e+08 7.63986e+08 7.65006e+08 7.65022e+08 0 1
075 1 1 7.72109e+08 7.72143e+08 7.73163e+08 7.73211e+08 0 0
076 1 0 7.83956e+08 7.83987e+08 7.85007e+08 7.85696e+08 1 1
077 1 0 7.92644e+08 7.92678e+08 7.93698e+08 7.93726e+08 0 1
078 2 0 8.27554e+08 8.27585e+08 8.28606e+08 8.29434e+08 0 0
079 2 0 8.37625e+08 8.37658e+08 8.38678e+08 8.38867e+08 1 0
080 2 0 8.48893e+08 8.48939e+08 8.4996e+08 8.50957e+08 1 0
081 2 0 8.61081e+08 8.61115e+08 8.62135e+08 8.62264e+08 1 0
082 1 1 8.70583e+08 8.70623e+08 8.71643e+08 8.71714e+08 0 0
