trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 0 9.258e+06 9.5953e+06 1.06154e+07 4.29317e+07 0 0
002 2 1 5.02149e+07 5.04993e+07 5.15194e+07 5.63788e+07 1 1
003 2 1 5.9476e+07 5.97691e+07 6.07891e+07 6.08334e+07 0 1
004 1 0 6.47936e+07 6.50592e+07 6.60793e+07 6.71212e+07 0 1
005 2 0 8.7038e+07 8.72878e+07 8.83079e+07 8.83844e+07 0 0
006 2 0 9.88467e+07 9.91154e+07 1.00135e+08 1.00191e+08 1 0
007 2 0 1.09837e+08 1.1009e+08 1.1111e+08 1.11118e+08 1 0
008 2 0 1.37973e+08 1.3823e+08 1.3925e+08 1.39419e+08 1 0
009 2 1 1.47207e+08 1.47457e+08 1.48477e+08 1.48534e+08 0 1
010 2 0 1.81476e+08 1.81728e+08 1.82748e+08 1.84612e+08 0 0
011 2 0 2.00378e+08 2.00643e+08 2.01663e+08 2.02228e+08 1 0
012 2 0 2.13672e+08 2.13922e+08 2.14942e+08 2.1506e+08 1 0
013 2 0 2.26833e+08 2.27088e+08 2.28108e+08 2.29542e+08 1 0
014 2 0 2.36674e+08 2.36924e+08 2.37944e+08 2.37961e+08 0 0
015 2 0 2.49124e+08 2.49374e+08 2.50394e+08 2.51059e+08 0 0
016 2 1 2.58372e+08 2.58633e+08 2.59653e+08 2.60145e+08 0 1
017 1 0 2.65716e+08 2.65973e+08 2.66993e+08 2.67023e+08 0 1
018 1 0 2.8003e+08 2.80285e+08 2.81305e+08 2.81357e+08 0 1
019 2 1 2.97145e+08 2.97404e+08 2.98424e+08 2.98467e+08 0 1
020 2 0 3.04479e+08 3.04739e+08 3.05759e+08 3.06182e+08 0 0
021 2 0 3.18937e+08 3.19185e+08 3.20205e+08 3.23901e+08 1 0
022 2 0 3.327e+08 3.32957e+08 3.33977e+08 3.33985e+08 1 0
023 2 1 3.42807e+08 3.43065e+08 3.44085e+08 3.44109e+08 1 1
024 2 0 3.47642e+08 3.4791e+08 3.4893e+08 3.4894e+08 0 0
025 2 1 3.68409e+08 3.68674e+08 3.69694e+08 3.70775e+08 1 1
026 1 0 4.16815e+08 4.17069e+08 4.18089e+08 4.18105e+08 0 1
027 1 0 4.35692e+08 4.35945e+08 4.36965e+08 4.36975e+08 0 1
028 2 0 4.48119e+08 4.48363e+08 4.49383e+08 4.49423e+08 0 0
029 2 1 4.56784e+08 4.57042e+08 4.58062e+08 4.62278e+08 1 1
030 1 0 4.69944e+08 4.70207e+08 4.71227e+08 4.71356e+08 0 1
031 2 0 4.8179e+08 4.82043e+08 4.83063e+08 4.83432e+08 0 0
032 2 0 4.91697e+08 4.9195e+08 4.9297e+08 4.93005e+08 1 0
033 2 1 5.02129e+08 5.02402e+08 5.03422e+08 5.03458e+08 1 1
034 2 0 5.08249e+08 5.08514e+08 5.09534e+08 5.09633e+08 0 0
035 2 0 5.20302e+08 5.20558e+08 5.21578e+08 5.21592e+08 1 0
036 2 0 5.3004e+08 5.303e+08 5.3132e+08 5.3152e+08 1 0
037 2 0 5.41617e+08 5.41875e+08 5.42895e+08 5.43042e+08 1 0
038 2 0 5.54578e+08 5.54831e+08 5.55851e+08 5.55874e+08 0 0
039 1 0 5.65194e+08 5.65456e+08 5.66476e+08 5.66484e+08 0 1
040 2 0 5.81221e+08 5.81473e+08 5.82494e+08 5.82531e+08 0 0
041 2 1 5.91483e+08 5.91769e+08 5.92789e+08 5.92957e+08 1 1
042 1 0 5.95711e+08 5.95975e+08 5.96995e+08 5.97234e+08 0 1
043 2 0 6.15562e+08 6.15813e+08 6.16833e+08 6.20459e+08 0 0
044 2 0 6.28297e+08 6.28547e+08 6.29567e+08 6.29582e+08 1 0
045 2 0 6.45227e+08 6.45492e+08 6.46512e+08 6.4676e+08 1 0
046 2 0 6.55612e+08 6.55872e+08 6.56892e+08 6.58003e+08 1 0
047 1 0 6.66881e+08 6.67138e+08 6.68158e+08 6.70423e+08 0 1
048 1 0 6.94605e+08 6.9486e+08 6.9588e+08 6.95917e+08 0 1
049 1 0 7.02807e+08 7.0307e+08 7.0409e+08 7.04113e+08 0 1
050 1 0 7.20437e+08 7.2069e+08 7.2171e+08 7.21719e+08 0 1
051 2 0 7.2978e+08 7.3004e+08 7.3106e+08 7.31067e+08 0 0
052 2 0 7.47897e+08 7.48142e+08 7.49162e+08 7.49181e+08 1 0
053 2 0 7.56417e+08 7.56663e+08 7.57683e+08 7.57693e+08 1 0
