trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 1 8.55758e+06 8.89392e+06 9.91399e+06 4.12422e+08 0 0
002 1 0 4.19716e+08 4.19977e+08 4.20997e+08 4.2107e+08 1 1
003 1 0 4.24662e+08 4.24932e+08 4.25952e+08 4.25966e+08 0 1
004 2 1 4.34545e+08 4.34792e+08 4.35812e+08 4.35825e+08 0 1
005 1 0 4.46126e+08 4.46377e+08 4.47397e+08 4.47401e+08 0 1
006 1 0 4.5512e+08 4.55369e+08 4.56389e+08 4.57487e+08 0 1
007 1 0 4.60065e+08 4.60324e+08 4.61344e+08 4.61557e+08 0 1
008 2 0 4.65661e+08 4.65914e+08 4.66934e+08 4.6708e+08 0 0
009 2 0 4.74537e+08 4.74785e+08 4.75805e+08 4.75813e+08 1 0
010 2 0 4.84758e+08 4.85008e+08 4.86029e+08 4.86058e+08 1 0
011 2 0 4.93762e+08 4.94016e+08 4.95036e+08 4.95093e+08 1 0
012 1 0 5.08543e+08 5.08801e+08 5.09822e+08 5.11285e+08 0 1
013 2 1 5.14317e+08 5.1458e+08 5.156e+08 5.17736e+08 0 1
014 1 0 5.20325e+08 5.2059e+08 5.21611e+08 5.21618e+08 0 1
015 2 0 5.30488e+08 5.30734e+08 5.31754e+08 5.41749e+08 0 0
016 2 0 5.48904e+08 5.49159e+08 5.50179e+08 5.52104e+08 1 0
017 2 0 5.62488e+08 5.62746e+08 5.63766e+08 5.66141e+08 1 0
018 2 0 5.73579e+08 5.73839e+08 5.7486e+08 5.74869e+08 1 0
019 1 1 5.82315e+08 5.82579e+08 5.83599e+08 5.83931e+08 0 0
020 1 0 5.91158e+08 5.91424e+08 5.92444e+08 5.92599e+08 0 1
021 1 0 5.95445e+08 5.95713e+08 5.96733e+08 5.96784e+08 0 1
022 2 0 5.99722e+08 5.99982e+08 6.01002e+08 6.04436e+08 0 0
023 2 0 6.11691e+08 6.11951e+08 6.12971e+08 6.12981e+08 1 0
024 2 0 6.20165e+08 6.20425e+08 6.21445e+08 6.22053e+08 1 0
025 2 0 6.29136e+08 6.29389e+08 6.30409e+08 6.40122e+08 1 0
026 1 1 6.48335e+08 6.486e+08 6.4962e+08 6.49645e+08 0 0
027 2 0 6.61212e+08 6.61468e+08 6.62488e+08 6.65419e+08 0 0
028 2 0 6.72786e+08 6.73053e+08 6.74073e+08 6.78036e+08 0 0
029 2 1 6.8545e+08 6.85717e+08 6.86737e+08 6.87115e+08 0 1
030 2 1 6.91175e+08 6.91434e+08 6.92454e+08 6.92579e+08 0 1
031 1 0 6.95213e+08 6.95476e+08 6.96496e+08 6.96513e+08 0 1
032 1 0 7.01753e+08 7.02017e+08 7.03037e+08 7.03278e+08 0 1
033 1 0 7.05968e+08 7.06234e+08 7.07254e+08 7.07779e+08 0 1
034 1 0 7.12328e+08 7.12579e+08 7.13599e+08 7.13625e+08 0 1
035 2 0 7.16439e+08 7.1669e+08 7.1771e+08 7.19454e+08 0 0
036 2 0 7.26627e+08 7.26886e+08 7.27906e+08 7.28019e+08 1 0
037 2 0 7.35529e+08 7.35789e+08 7.36809e+08 7.36959e+08 1 0
038 2 0 7.4832e+08 7.48579e+08 7.49599e+08 7.52774e+08 1 0
039 1 1 7.59964e+08 7.60225e+08 7.61245e+08 7.61259e+08 0 0
040 1 0 7.72183e+08 7.72441e+08 7.73461e+08 7.73665e+08 0 1
041 2 0 7.77726e+08 7.77976e+08 7.78996e+08 7.8484e+08 0 0
042 2 1 7.92327e+08 7.92574e+08 7.93594e+08 7.94185e+08 1 1
043 1 0 7.97149e+08 7.97409e+08 7.98429e+08 7.98588e+08 0 1
044 2 1 8.01484e+08 8.01741e+08 8.02761e+08 8.02971e+08 0 1
045 1 0 8.0601e+08 8.06264e+08 8.07284e+08 8.07825e+08 0 1
