trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 0 2.11978e+07 2.15312e+07 2.25513e+07 2.26963e+07 0 99
002 3 1 2.9185e+07 2.94516e+07 3.04717e+07 3.06025e+07 0 99
003 5 1 4.16338e+07 4.19194e+07 4.29395e+07 4.45215e+07 0 1
004 5 0 5.1542e+07 5.18067e+07 5.28268e+07 5.49536e+07 0 0
005 5 1 6.98112e+07 7.00693e+07 7.10894e+07 7.11153e+07 1 1
006 3 0 8.82494e+07 8.85122e+07 8.95323e+07 8.95366e+07 0 99
007 1 0 1.07913e+08 1.08177e+08 1.09197e+08 1.09206e+08 0 1
008 1 0 1.12282e+08 1.12534e+08 1.13554e+08 1.13558e+08 0 1
009 5 1 1.16283e+08 1.1656e+08 1.1758e+08 1.17814e+08 0 1
010 1 0 1.30406e+08 1.30671e+08 1.31691e+08 1.31723e+08 0 1
011 1 1 1.34572e+08 1.34824e+08 1.35844e+08 1.35949e+08 0 0
012 1 0 1.48789e+08 1.49055e+08 1.50076e+08 1.50082e+08 1 1
013 3 0 1.57008e+08 1.57264e+08 1.58284e+08 1.58611e+08 0 99
014 1 0 1.617e+08 1.6196e+08 1.6298e+08 1.62984e+08 0 1
015 3 0 1.66214e+08 1.66472e+08 1.67492e+08 1.675e+08 0 99
016 5 0 1.72103e+08 1.72369e+08 1.73389e+08 1.73407e+08 0 0
017 5 0 1.81531e+08 1.81794e+08 1.82814e+08 1.83779e+08 1 0
018 5 1 1.93738e+08 1.93991e+08 1.95011e+08 1.95653e+08 1 1
019 4 1 2.01169e+08 2.01421e+08 2.02441e+08 2.02489e+08 0 99
020 2 0 2.11001e+08 2.11264e+08 2.12284e+08 2.12287e+08 0 99
021 1 0 2.15652e+08 2.1592e+08 2.1694e+08 2.1722e+08 0 1
022 4 0 2.23786e+08 2.24048e+08 2.25068e+08 2.251e+08 0 99
023 1 0 2.28243e+08 2.2851e+08 2.2953e+08 2.29536e+08 0 1
024 2 0 2.34237e+08 2.34489e+08 2.35509e+08 2.35564e+08 0 99
025 1 1 2.45297e+08 2.45551e+08 2.46572e+08 2.46633e+08 0 0
026 1 0 2.55244e+08 2.55508e+08 2.56528e+08 2.56537e+08 1 1
027 4 0 2.60361e+08 2.6062e+08 2.6164e+08 2.61663e+08 0 99
028 5 1 2.70004e+08 2.70262e+08 2.71282e+08 2.71911e+08 0 1
029 1 0 2.78514e+08 2.78764e+08 2.79784e+08 2.79859e+08 0 1
030 5 0 2.91729e+08 2.91989e+08 2.93009e+08 2.93053e+08 0 0
031 5 0 3.02342e+08 3.02596e+08 3.03617e+08 3.03635e+08 1 0
032 5 1 3.15665e+08 3.15914e+08 3.16935e+08 3.16986e+08 1 1
033 1 0 3.32976e+08 3.33243e+08 3.34263e+08 3.34398e+08 0 1
034 5 1 3.40425e+08 3.40682e+08 3.41702e+08 3.41759e+08 0 1
035 2 0 3.45937e+08 3.46202e+08 3.47222e+08 3.47299e+08 0 99
036 5 0 3.53048e+08 3.53299e+08 3.54319e+08 3.56145e+08 0 0
037 5 0 3.64779e+08 3.65031e+08 3.66051e+08 3.68445e+08 1 0
038 5 0 3.79014e+08 3.79274e+08 3.80294e+08 3.80579e+08 1 0
039 5 0 3.88774e+08 3.89026e+08 3.90046e+08 3.90509e+08 1 0
040 1 0 3.97614e+08 3.97871e+08 3.98891e+08 3.98896e+08 0 1
041 5 0 4.09421e+08 4.09665e+08 4.10686e+08 4.11099e+08 0 0
042 5 0 4.19237e+08 4.1949e+08 4.2051e+08 4.20584e+08 1 0
043 5 1 4.28398e+08 4.28656e+08 4.29676e+08 4.29745e+08 1 1
044 5 0 4.4018e+08 4.40438e+08 4.41459e+08 4.43261e+08 0 0
045 5 1 4.54828e+08 4.55085e+08 4.56105e+08 4.57122e+08 1 1
046 1 0 4.60724e+08 4.60979e+08 4.61999e+08 4.62027e+08 0 1
047 1 0 4.71153e+08 4.71406e+08 4.72426e+08 4.72433e+08 0 1
048 5 0 4.78344e+08 4.78612e+08 4.79632e+08 4.79852e+08 0 0
049 5 1 4.92209e+08 4.92476e+08 4.93496e+08 4.93534e+08 1 1
050 5 1 5.0259e+08 5.02854e+08 5.03874e+08 5.03894e+08 0 1
051 1 0 5.12681e+08 5.12946e+08 5.13966e+08 5.13971e+08 0 1
052 4 0 5.18144e+08 5.184e+08 5.19421e+08 5.19834e+08 0 99
053 2 1 5.2601e+08 5.26257e+08 5.27277e+08 5.27297e+08 0 99
054 5 0 5.3321e+08 5.33466e+08 5.34486e+08 5.36132e+08 0 0
055 5 0 5.44367e+08 5.44618e+08 5.45639e+08 5.45666e+08 1 0
056 5 0 5.54774e+08 5.55028e+08 5.56048e+08 5.56134e+08 1 0
057 5 0 5.6997e+08 5.70223e+08 5.71243e+08 5.72391e+08 1 0
058 1 0 5.8699e+08 5.87252e+08 5.88273e+08 5.88292e+08 0 1
059 1 0 5.96692e+08 5.96938e+08 5.97958e+08 5.97963e+08 0 1
060 5 1 6.21762e+08 6.22018e+08 6.23038e+08 6.251e+08 0 1
061 5 0 6.30035e+08 6.3029e+08 6.3131e+08 6.32187e+08 0 0
062 5 1 6.43324e+08 6.43575e+08 6.44596e+08 6.4461e+08 1 1
063 2 1 6.52504e+08 6.52764e+08 6.53784e+08 6.53807e+08 0 99
064 4 0 6.56485e+08 6.56739e+08 6.57759e+08 6.57804e+08 0 99
065 1 0 6.60692e+08 6.60951e+08 6.61971e+08 6.62003e+08 0 1
066 4 1 6.70632e+08 6.70894e+08 6.71914e+08 6.76113e+08 0 99
067 3 0 6.79863e+08 6.80122e+08 6.81142e+08 6.81311e+08 0 99
068 1 1 6.84481e+08 6.84749e+08 6.85769e+08 6.86214e+08 0 0
069 1 0 6.98057e+08 6.98312e+08 6.99332e+08 7.02173e+08 1 1
070 5 0 7.04879e+08 7.05136e+08 7.06156e+08 7.08643e+08 0 0
071 5 0 7.20103e+08 7.20358e+08 7.21378e+08 7.29775e+08 1 0
072 5 0 7.37873e+08 7.38139e+08 7.39159e+08 7.40239e+08 1 0
073 5 0 7.50907e+08 7.51166e+08 7.52186e+08 7.54337e+08 1 0
074 5 0 7.61598e+08 7.61846e+08 7.62866e+08 7.68167e+08 0 0
075 3 0 7.75368e+08 7.75625e+08 7.76645e+08 7.77651e+08 0 99
076 1 1 7.82226e+08 7.82473e+08 7.83493e+08 7.8798e+08 0 0
077 1 1 7.95264e+08 7.95529e+08 7.96549e+08 7.9708e+08 1 0
078 1 1 8.0419e+08 8.04446e+08 8.05466e+08 8.0623e+08 1 0
079 1 1 8.16219e+08 8.16471e+08 8.17492e+08 8.19269e+08 1 0
080 2 0 8.31921e+08 8.32182e+08 8.33202e+08 8.3323e+08 0 99
081 4 0 8.38111e+08 8.38363e+08 8.39383e+08 8.42949e+08 0 99
082 1 0 8.47109e+08 8.47363e+08 8.48383e+08 8.48444e+08 0 1
083 5 0 8.56602e+08 8.56858e+08 8.57879e+08 8.59262e+08 0 0
084 5 0 8.66615e+08 8.66884e+08 8.67904e+08 8.69535e+08 1 0
085 5 0 8.76698e+08 8.76962e+08 8.77982e+08 8.77993e+08 1 0
086 5 1 8.85376e+08 8.85635e+08 8.86655e+08 8.87615e+08 1 1
087 5 1 8.96498e+08 8.96744e+08 8.97764e+08 8.98016e+08 0 1
088 5 0 9.16475e+08 9.16728e+08 9.17748e+08 9.18968e+08 0 0
089 5 1 9.29353e+08 9.29613e+08 9.30633e+08 9.33388e+08 1 1
090 5 1 9.36363e+08 9.36615e+08 9.37635e+08 9.38025e+08 0 1
091 5 0 9.48445e+08 9.48705e+08 9.49725e+08 9.56333e+08 0 0
092 5 0 9.65728e+08 9.6599e+08 9.6701e+08 9.68891e+08 1 0
093 5 1 9.77342e+08 9.77604e+08 9.78624e+08 9.80072e+08 1 1
094 1 0 9.90713e+08 9.90965e+08 9.91985e+08 9.91992e+08 0 1
095 1 0 9.95471e+08 9.95735e+08 9.96755e+08 9.9676e+08 0 1
096 1 0 1.00383e+09 1.00408e+09 1.0051e+09 1.00511e+09 0 1
097 5 0 1.01373e+09 1.01398e+09 1.015e+09 1.01502e+09 0 0
098 5 0 1.02673e+09 1.02698e+09 1.028e+09 1.02809e+09 1 0
099 5 1 1.03643e+09 1.03669e+09 1.03771e+09 1.03802e+09 1 1
100 1 1 1.04504e+09 1.04529e+09 1.04631e+09 1.04635e+09 0 0
101 1 0 1.05365e+09 1.05392e+09 1.05494e+09 1.05494e+09 1 1
102 5 1 1.06031e+09 1.06057e+09 1.06159e+09 1.06167e+09 0 1
103 5 1 1.06435e+09 1.06461e+09 1.06563e+09 1.06564e+09 0 1
104 1 0 1.07263e+09 1.0729e+09 1.07392e+09 1.07395e+09 0 1
105 5 0 1.09546e+09 1.0957e+09 1.09672e+09 1.09759e+09 0 0
106 5 1 1.10897e+09 1.10923e+09 1.11025e+09 1.1103e+09 1 1
107 4 0 1.12705e+09 1.1273e+09 1.12832e+09 1.12991e+09 0 99
108 1 0 1.1328e+09 1.13306e+09 1.13408e+09 1.13408e+09 0 1
109 3 0 1.14535e+09 1.14562e+09 1.14664e+09 1.14668e+09 0 99
110 3 0 1.15142e+09 1.15168e+09 1.1527e+09 1.15271e+09 0 99
111 5 1 1.16511e+09 1.16537e+09 1.16639e+09 1.16865e+09 0 1
112 1 1 1.17778e+09 1.17804e+09 1.17906e+09 1.18212e+09 0 0
113 1 0 1.19221e+09 1.19247e+09 1.19349e+09 1.19349e+09 1 1
114 1 0 1.20452e+09 1.20477e+09 1.20579e+09 1.20746e+09 0 1
115 5 0 1.21466e+09 1.21492e+09 1.21594e+09 1.21598e+09 0 0
116 5 0 1.225e+09 1.22525e+09 1.22627e+09 1.22788e+09 1 0
117 5 0 1.24046e+09 1.24071e+09 1.24173e+09 1.24783e+09 1 0
118 5 0 1.2582e+09 1.25845e+09 1.25947e+09 1.26568e+09 1 0
119 1 1 1.27311e+09 1.27339e+09 1.27441e+09 1.27443e+09 0 0
120 1 1 1.28177e+09 1.28203e+09 1.28305e+09 1.28499e+09 0 0
121 5 0 1.29215e+09 1.2924e+09 1.29342e+09 1.29643e+09 0 0
122 5 1 1.30364e+09 1.3039e+09 1.30492e+09 1.30603e+09 0 1
123 1 0 1.31451e+09 1.31477e+09 1.31579e+09 1.3158e+09 0 1
124 1 0 1.32486e+09 1.32513e+09 1.32615e+09 1.32615e+09 0 1
125 5 0 1.33655e+09 1.3368e+09 1.33782e+09 1.33949e+09 0 0
126 5 0 1.35234e+09 1.35259e+09 1.35361e+09 1.35852e+09 1 0
127 5 0 1.36769e+09 1.36794e+09 1.36896e+09 1.37119e+09 1 0
128 5 0 1.37895e+09 1.37921e+09 1.38023e+09 1.38041e+09 1 0
129 5 1 1.38761e+09 1.38787e+09 1.38889e+09 1.38891e+09 0 1
130 1 0 1.39392e+09 1.39417e+09 1.39519e+09 1.3963e+09 0 1
131 5 1 1.39915e+09 1.39942e+09 1.40044e+09 1.40521e+09 0 1
132 5 0 1.41221e+09 1.41246e+09 1.41348e+09 1.41363e+09 0 0
133 5 0 1.42089e+09 1.42114e+09 1.42216e+09 1.42559e+09 1 0
134 5 0 1.43291e+09 1.43317e+09 1.43419e+09 1.43672e+09 1 0
135 5 0 1.44534e+09 1.44559e+09 1.44661e+09 1.45356e+09 1 0
136 1 0 1.46379e+09 1.46405e+09 1.46507e+09 1.46508e+09 0 1
137 5 1 1.47173e+09 1.47198e+09 1.473e+09 1.47315e+09 0 1
138 1 0 1.48351e+09 1.48377e+09 1.48479e+09 1.4848e+09 0 1
139 1 0 1.48854e+09 1.48881e+09 1.48983e+09 1.48985e+09 0 1
140 1 0 1.49772e+09 1.49798e+09 1.499e+09 1.49901e+09 0 1
