trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 1 3.37716e+06 3.42426e+06 4.44436e+06 6.53064e+07 0 1
002 1 0 6.78328e+07 6.78674e+07 6.88875e+07 7.53147e+07 0 1
003 2 0 7.7481e+07 7.75176e+07 7.85377e+07 9.31648e+07 0 0
004 2 1 1.12062e+08 1.12096e+08 1.13116e+08 1.1334e+08 1 1
005 1 0 1.26047e+08 1.26082e+08 1.27102e+08 1.29244e+08 0 1
006 2 0 1.57507e+08 1.57549e+08 1.58569e+08 1.58588e+08 0 0
007 2 1 1.65654e+08 1.65691e+08 1.66712e+08 1.68262e+08 1 1
008 2 1 1.85918e+08 1.85964e+08 1.86984e+08 1.87152e+08 0 1
009 2 0 2.54283e+08 2.54315e+08 2.55335e+08 2.55369e+08 0 0
010 2 0 2.68087e+08 2.68119e+08 2.69139e+08 2.69254e+08 1 0
011 2 0 3.21029e+08 3.21076e+08 3.22096e+08 3.24656e+08 1 0
012 2 0 3.41554e+08 3.41588e+08 3.42608e+08 3.42721e+08 1 0
013 2 0 3.52812e+08 3.52848e+08 3.53868e+08 3.54032e+08 0 0
014 2 0 3.62992e+08 3.63032e+08 3.64052e+08 3.64281e+08 0 0
015 1 1 3.85991e+08 3.86034e+08 3.87054e+08 3.87104e+08 0 0
016 1 1 3.94186e+08 3.94232e+08 3.95252e+08 3.95284e+08 0 0
017 2 0 4.02802e+08 4.02841e+08 4.03861e+08 4.05984e+08 0 0
018 2 1 4.13895e+08 4.13934e+08 4.14954e+08 4.15021e+08 0 1
019 2 1 4.31376e+08 4.3142e+08 4.3244e+08 4.32502e+08 0 1
020 1 1 4.42535e+08 4.42581e+08 4.43601e+08 4.43829e+08 0 0
021 1 0 4.58026e+08 4.58057e+08 4.59077e+08 4.59213e+08 1 1
022 1 0 4.83256e+08 4.83299e+08 4.84319e+08 4.84509e+08 0 1
023 2 0 4.99481e+08 4.99524e+08 5.00544e+08 5.00602e+08 0 0
024 2 0 5.14693e+08 5.14733e+08 5.15753e+08 5.15814e+08 1 0
025 2 1 5.24197e+08 5.24227e+08 5.25247e+08 5.25317e+08 1 1
026 2 1 5.56976e+08 5.5702e+08 5.5804e+08 5.58095e+08 0 1
027 2 0 5.65402e+08 5.65447e+08 5.66467e+08 5.66476e+08 0 0
028 2 0 5.86701e+08 5.8674e+08 5.8776e+08 5.87817e+08 1 0
029 2 1 5.95452e+08 5.95485e+08 5.96505e+08 5.96985e+08 1 1
030 2 0 5.99837e+08 5.99885e+08 6.00905e+08 6.00927e+08 0 0
031 2 1 6.23115e+08 6.23147e+08 6.24168e+08 6.24513e+08 1 1
032 2 0 6.38313e+08 6.38348e+08 6.39368e+08 6.39576e+08 0 0
033 2 0 6.48071e+08 6.48119e+08 6.49139e+08 6.49829e+08 1 0
034 2 0 6.57349e+08 6.57384e+08 6.58404e+08 6.58447e+08 1 0
035 2 0 6.65789e+08 6.65834e+08 6.66854e+08 6.66997e+08 1 0
036 1 0 6.7865e+08 6.7869e+08 6.7971e+08 6.79788e+08 0 1
037 2 1 6.90308e+08 6.90341e+08 6.91361e+08 6.91536e+08 0 1
038 2 0 7.00269e+08 7.00303e+08 7.01323e+08 7.01518e+08 0 0
039 2 1 7.23567e+08 7.23602e+08 7.24623e+08 7.27182e+08 1 1
