trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 0 9.20475e+06 9.53832e+06 1.05584e+07 1.05754e+07 0 0
002 2 1 2.56645e+07 2.59547e+07 2.69748e+07 2.70048e+07 1 1
003 1 1 2.97083e+07 3.0014e+07 3.10341e+07 3.10373e+07 0 0
004 1 1 5.0943e+07 5.12043e+07 5.22244e+07 5.22661e+07 1 0
005 1 0 6.46851e+07 6.49499e+07 6.597e+07 6.61404e+07 1 1
006 1 0 7.49845e+07 7.52443e+07 7.62644e+07 7.62813e+07 0 1
007 2 1 9.12753e+07 9.15335e+07 9.25536e+07 9.26126e+07 0 1
008 1 0 1.14962e+08 1.15228e+08 1.16248e+08 1.16252e+08 0 1
009 1 0 1.48564e+08 1.48823e+08 1.49843e+08 1.49847e+08 0 1
010 2 1 1.541e+08 1.54373e+08 1.55393e+08 1.5641e+08 0 1
011 2 0 2.87112e+08 2.87372e+08 2.88392e+08 2.8849e+08 0 0
012 2 0 3.11409e+08 3.11668e+08 3.12688e+08 3.12706e+08 1 0
013 2 0 4.53603e+08 4.53866e+08 4.54886e+08 4.56127e+08 1 0
014 2 0 4.63262e+08 4.63534e+08 4.64554e+08 4.64648e+08 1 0
015 1 0 4.76372e+08 4.76636e+08 4.77656e+08 4.77668e+08 0 1
016 1 0 5.02237e+08 5.025e+08 5.0352e+08 5.03526e+08 0 1
017 2 0 5.26938e+08 5.27189e+08 5.28209e+08 5.28513e+08 0 0
018 2 0 5.36544e+08 5.36796e+08 5.37816e+08 5.38016e+08 1 0
019 2 1 6.05679e+08 6.05939e+08 6.06959e+08 6.08335e+08 1 1
020 2 0 6.76233e+08 6.76483e+08 6.77503e+08 6.77638e+08 0 0
021 2 1 6.90548e+08 6.90807e+08 6.91827e+08 6.91839e+08 1 1
022 2 1 7.02848e+08 7.031e+08 7.0412e+08 7.04294e+08 0 1
023 2 1 7.58466e+08 7.58721e+08 7.59741e+08 7.59936e+08 0 1
024 1 0 9.24298e+08 9.2456e+08 9.25581e+08 9.25586e+08 0 1
025 1 0 9.3378e+08 9.34035e+08 9.35055e+08 9.35077e+08 0 1
026 2 1 1.05503e+09 1.05529e+09 1.05631e+09 1.05946e+09 0 1
027 2 0 1.07019e+09 1.07045e+09 1.07147e+09 1.07159e+09 0 0
028 2 1 1.11207e+09 1.11233e+09 1.11335e+09 1.11412e+09 1 1
029 1 0 1.1285e+09 1.12876e+09 1.12978e+09 1.12981e+09 0 1
030 2 1 1.13612e+09 1.13637e+09 1.13739e+09 1.13962e+09 0 1
031 1 0 1.15136e+09 1.15162e+09 1.15264e+09 1.15264e+09 0 1
032 2 1 1.17266e+09 1.17292e+09 1.17394e+09 1.17586e+09 0 1
033 1 0 1.21941e+09 1.21968e+09 1.2207e+09 1.2207e+09 0 1
034 2 1 1.23455e+09 1.23483e+09 1.23585e+09 1.23636e+09 0 1
035 1 0 1.24013e+09 1.24038e+09 1.2414e+09 1.24141e+09 0 1
036 1 0 1.25251e+09 1.25276e+09 1.25378e+09 1.25379e+09 0 1
037 2 1 1.36166e+09 1.36193e+09 1.36295e+09 1.37246e+09 0 1
038 1 0 1.39489e+09 1.39515e+09 1.39617e+09 1.39622e+09 0 1
039 1 1 1.39891e+09 1.39917e+09 1.40019e+09 1.40028e+09 0 0
040 1 0 1.44227e+09 1.44253e+09 1.44355e+09 1.44355e+09 1 1
041 2 0 1.45647e+09 1.45673e+09 1.45775e+09 1.45811e+09 0 0
042 2 1 1.46723e+09 1.46749e+09 1.46851e+09 1.46921e+09 1 1
043 1 0 1.50196e+09 1.50222e+09 1.50324e+09 1.50328e+09 0 1
044 2 0 1.57927e+09 1.57953e+09 1.58055e+09 1.58068e+09 0 0
045 2 1 1.62966e+09 1.62992e+09 1.63094e+09 1.63119e+09 1 1
046 1 0 1.66828e+09 1.66854e+09 1.66956e+09 1.66964e+09 0 1
047 2 1 1.68257e+09 1.68284e+09 1.68386e+09 1.68394e+09 0 1
048 2 1 1.70159e+09 1.70185e+09 1.70287e+09 1.70315e+09 0 1
049 2 0 1.75116e+09 1.75142e+09 1.75244e+09 1.75244e+09 0 0
050 2 1 1.78314e+09 1.7834e+09 1.78442e+09 1.7907e+09 1 1
051 2 1 1.80648e+09 1.80673e+09 1.80775e+09 1.80826e+09 0 1
052 1 0 1.81922e+09 1.81947e+09 1.82049e+09 1.82064e+09 0 1
053 1 1 1.82605e+09 1.82631e+09 1.82733e+09 1.82742e+09 0 0
054 1 0 1.8481e+09 1.84837e+09 1.84939e+09 1.8494e+09 1 1
055 1 0 1.89452e+09 1.89478e+09 1.8958e+09 1.89581e+09 0 1
056 2 0 1.90955e+09 1.90981e+09 1.91083e+09 1.91083e+09 0 0
057 2 0 1.95373e+09 1.95398e+09 1.955e+09 1.95501e+09 1 0
058 2 1 1.96378e+09 1.96403e+09 1.96505e+09 1.96668e+09 1 1
059 1 0 1.98265e+09 1.98291e+09 1.98393e+09 1.98394e+09 0 1
060 1 0 2.077e+09 2.07726e+09 2.07828e+09 2.0783e+09 0 1
061 1 0 2.08585e+09 2.08611e+09 2.08713e+09 2.08714e+09 0 1
062 1 0 2.12707e+09 2.12733e+09 2.12835e+09 2.12836e+09 0 1
063 2 1 2.13922e+09 2.1395e+09 2.14052e+09 2.14265e+09 0 1
064 1 0 2.1474e+09 2.14766e+09 2.14868e+09 2.14878e+09 0 1
065 2 0 2.16014e+09 2.1604e+09 2.16142e+09 2.16271e+09 0 0
066 2 1 2.17064e+09 2.1709e+09 2.17192e+09 2.17225e+09 1 1
067 2 0 2.25907e+09 2.25932e+09 2.26034e+09 2.26035e+09 0 0
068 2 1 2.33225e+09 2.33251e+09 2.33353e+09 2.33649e+09 1 1
069 2 1 2.37472e+09 2.37499e+09 2.37601e+09 2.37669e+09 0 1
070 2 1 2.4077e+09 2.40795e+09 2.40897e+09 2.40905e+09 0 1
071 1 0 2.44459e+09 2.44485e+09 2.44587e+09 2.44587e+09 0 1
072 1 1 2.45611e+09 2.45636e+09 2.45738e+09 2.4574e+09 0 0
073 1 0 2.501e+09 2.50125e+09 2.50227e+09 2.50228e+09 1 1
074 2 1 2.50909e+09 2.50933e+09 2.51035e+09 2.51075e+09 0 1
075 1 0 2.56174e+09 2.562e+09 2.56302e+09 2.56352e+09 0 1
