trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 1 6.86184e+06 7.16287e+06 8.18181e+06 5.08023e+07 0 1
002 2 0 5.38266e+07 5.4093e+07 5.5112e+07 5.93737e+07 0 1
003 2 0 6.20442e+07 6.23291e+07 6.3348e+07 6.88812e+07 0 1
004 1 0 7.71932e+07 7.74479e+07 7.84669e+07 7.89197e+07 0 0
005 1 1 9.38394e+07 9.4091e+07 9.51099e+07 9.52402e+07 1 1
006 2 0 9.80521e+07 9.8322e+07 9.93409e+07 1.01868e+08 0 1
007 2 1 1.13081e+08 1.13343e+08 1.14362e+08 1.14421e+08 0 0
008 2 0 1.27495e+08 1.27752e+08 1.28771e+08 1.29074e+08 1 1
009 2 0 1.33961e+08 1.34214e+08 1.35233e+08 1.37269e+08 0 1
010 2 0 1.40498e+08 1.40746e+08 1.41765e+08 1.42792e+08 0 1
011 2 0 1.46808e+08 1.47066e+08 1.48085e+08 1.48338e+08 0 1
012 2 1 1.53347e+08 1.53614e+08 1.54633e+08 1.55586e+08 0 0
013 2 0 1.90972e+08 1.9123e+08 1.92249e+08 1.92333e+08 1 1
014 1 0 1.95171e+08 1.95425e+08 1.96444e+08 1.98353e+08 0 0
015 1 1 2.32618e+08 2.32876e+08 2.33895e+08 2.34619e+08 1 1
016 1 1 2.40782e+08 2.41042e+08 2.42061e+08 2.42094e+08 0 1
017 1 1 2.76779e+08 2.77033e+08 2.78052e+08 2.78168e+08 0 1
018 1 0 2.82711e+08 2.82966e+08 2.83985e+08 2.85101e+08 0 0
019 1 1 3.12432e+08 3.12691e+08 3.1371e+08 3.1378e+08 1 1
020 1 0 3.16627e+08 3.16889e+08 3.17908e+08 3.17978e+08 0 0
021 1 1 3.2727e+08 3.27526e+08 3.28545e+08 3.28595e+08 1 1
022 2 1 3.31307e+08 3.31569e+08 3.32588e+08 3.33903e+08 0 0
023 2 1 3.41979e+08 3.42234e+08 3.43253e+08 3.43625e+08 1 0
024 2 1 3.56362e+08 3.56621e+08 3.5764e+08 3.57843e+08 1 0
025 2 0 3.80921e+08 3.81174e+08 3.82193e+08 3.83171e+08 1 1
026 2 0 3.8652e+08 3.86784e+08 3.87803e+08 3.92236e+08 0 1
027 2 0 3.94871e+08 3.95129e+08 3.96148e+08 3.96255e+08 0 1
028 2 1 3.99054e+08 3.99304e+08 4.00323e+08 4.0047e+08 0 0
029 2 1 4.15208e+08 4.15476e+08 4.16494e+08 4.17161e+08 1 0
030 2 0 4.41932e+08 4.42179e+08 4.43198e+08 4.44047e+08 1 1
