trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 1 6.79528e+06 7.10335e+06 8.12409e+06 1.04882e+07 0 0
002 2 1 2.10238e+07 2.12909e+07 2.23116e+07 2.23237e+07 1 0
003 2 0 3.03135e+07 3.06024e+07 3.16231e+07 3.22468e+07 1 1
004 1 0 3.50034e+07 3.52485e+07 3.62693e+07 3.94293e+07 0 0
005 1 1 4.69023e+07 4.7162e+07 4.81827e+07 4.93704e+07 1 1
006 1 1 5.2223e+07 5.24699e+07 5.34907e+07 5.74528e+07 0 1
007 1 1 6.02481e+07 6.05056e+07 6.15264e+07 6.23905e+07 0 1
008 2 0 6.62354e+07 6.65014e+07 6.75222e+07 6.84908e+07 0 1
009 2 0 7.31464e+07 7.34005e+07 7.44213e+07 7.84653e+07 0 1
010 2 1 8.78623e+07 8.81277e+07 8.91484e+07 9.24356e+07 0 0
011 2 1 1.01078e+08 1.01344e+08 1.02364e+08 1.06979e+08 1 0
012 2 1 1.14186e+08 1.14451e+08 1.15472e+08 1.15509e+08 1 0
013 2 0 1.26769e+08 1.27036e+08 1.28056e+08 1.29459e+08 1 1
014 2 1 1.32079e+08 1.32346e+08 1.33367e+08 1.33925e+08 0 0
015 2 1 1.4286e+08 1.43117e+08 1.44137e+08 1.453e+08 1 0
016 2 1 1.52336e+08 1.52595e+08 1.53615e+08 1.85147e+08 1 0
017 2 1 1.92503e+08 1.9276e+08 1.93781e+08 2.00635e+08 1 0
018 1 1 2.13291e+08 2.13549e+08 2.1457e+08 2.14599e+08 0 1
019 1 1 2.25321e+08 2.25581e+08 2.26601e+08 2.27465e+08 0 1
020 1 1 2.31592e+08 2.31858e+08 2.32879e+08 2.47476e+08 0 1
021 1 1 2.50344e+08 2.50614e+08 2.51634e+08 2.51651e+08 0 1
022 2 1 2.54391e+08 2.54649e+08 2.5567e+08 2.55744e+08 0 0
023 2 1 2.69574e+08 2.69824e+08 2.70845e+08 2.715e+08 1 0
024 2 0 2.79276e+08 2.79533e+08 2.80554e+08 2.80643e+08 1 1
025 2 1 2.8366e+08 2.83921e+08 2.84942e+08 3.01711e+08 0 0
026 2 1 3.12819e+08 3.13082e+08 3.14103e+08 3.1528e+08 1 0
027 2 0 3.22404e+08 3.22663e+08 3.23684e+08 3.35507e+08 1 1
028 2 0 3.38356e+08 3.38616e+08 3.39637e+08 3.47298e+08 0 1
