trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 1 8.88117e+06 9.20394e+06 1.02242e+07 1.63569e+08 0
001 002 1 1 1.66602e+08 1.66873e+08 1.67893e+08 1.69642e+08 0
000 003 1 0 1.76768e+08 1.77047e+08 1.78067e+08 1.78599e+08 1
001 004 2 0 1.81868e+08 1.82123e+08 1.83144e+08 6.51777e+08 0
000 005 2 1 6.70592e+08 6.70854e+08 6.71874e+08 6.71896e+08 1
001 006 1 1 6.77712e+08 6.77968e+08 6.78989e+08 6.78997e+08 0
000 007 1 0 6.86912e+08 6.87158e+08 6.88179e+08 6.89695e+08 1
001 008 2 1 7.53158e+08 7.53415e+08 7.54435e+08 7.54448e+08 0
001 009 1 0 7.59887e+08 7.60134e+08 7.61154e+08 7.61165e+08 0
001 010 2 1 7.65048e+08 7.65296e+08 7.66317e+08 7.66326e+08 0
001 011 2 1 7.76276e+08 7.76537e+08 7.77557e+08 7.77641e+08 0
001 012 1 1 7.85693e+08 7.85951e+08 7.86972e+08 7.86993e+08 0
000 013 1 1 7.94528e+08 7.94778e+08 7.95798e+08 7.95807e+08 1
000 014 1 1 8.07292e+08 8.07543e+08 8.08563e+08 8.08582e+08 1
000 015 1 0 8.20829e+08 8.21099e+08 8.22119e+08 8.22158e+08 1
001 016 1 0 8.32249e+08 8.32514e+08 8.33534e+08 8.33538e+08 0
001 017 1 0 8.4003e+08 8.40293e+08 8.41313e+08 8.41328e+08 0
001 018 1 1 8.45581e+08 8.45829e+08 8.4685e+08 8.46855e+08 0
000 019 1 0 8.55102e+08 8.55347e+08 8.56368e+08 8.56375e+08 1
001 020 2 1 8.60581e+08 8.60843e+08 8.61864e+08 8.61912e+08 0
001 021 2 1 8.71047e+08 8.71303e+08 8.72323e+08 8.72338e+08 0
001 022 1 1 8.76789e+08 8.77047e+08 8.78067e+08 8.78072e+08 0
000 023 1 1 8.86146e+08 8.86407e+08 8.87427e+08 8.87438e+08 1
000 024 1 1 8.99246e+08 8.99504e+08 9.00525e+08 9.0053e+08 1
000 025 1 0 9.38631e+08 9.38887e+08 9.39907e+08 9.40098e+08 1
001 026 2 0 9.43213e+08 9.4346e+08 9.4448e+08 9.44487e+08 0
000 027 2 0 9.54691e+08 9.5494e+08 9.55961e+08 9.55973e+08 1
000 028 2 0 9.63296e+08 9.6355e+08 9.6457e+08 9.64777e+08 1
000 029 2 1 9.76948e+08 9.77206e+08 9.78226e+08 9.78235e+08 1
001 030 1 1 9.82752e+08 9.83008e+08 9.84029e+08 9.8409e+08 0
000 031 1 0 9.93582e+08 9.93826e+08 9.94847e+08 9.94853e+08 1
001 032 2 0 9.98415e+08 9.98662e+08 9.99682e+08 1.0001e+09 0
000 033 2 0 1.01403e+09 1.01428e+09 1.0153e+09 1.01531e+09 1
000 034 2 0 1.0226e+09 1.02285e+09 1.02388e+09 1.02392e+09 1
000 035 2 0 1.06059e+09 1.06085e+09 1.06187e+09 1.06188e+09 1
000 036 1 1 1.07085e+09 1.07111e+09 1.07213e+09 1.07222e+09 0
000 037 2 1 1.08216e+09 1.08242e+09 1.08344e+09 1.08347e+09 0
001 038 2 1 1.09966e+09 1.09991e+09 1.10093e+09 1.10094e+09 0
001 039 1 0 1.12036e+09 1.12062e+09 1.12164e+09 1.12164e+09 0
001 040 2 1 1.1321e+09 1.13235e+09 1.13337e+09 1.13338e+09 0
001 041 1 1 1.15551e+09 1.15576e+09 1.15678e+09 1.15679e+09 0
000 042 1 1 1.1663e+09 1.16656e+09 1.16758e+09 1.1677e+09 1
000 043 1 1 1.19442e+09 1.19467e+09 1.19569e+09 1.19571e+09 1
000 044 1 0 1.23333e+09 1.23359e+09 1.23461e+09 1.23465e+09 1
001 045 2 1 1.24085e+09 1.2411e+09 1.24212e+09 1.24214e+09 0
001 046 1 1 1.25046e+09 1.25072e+09 1.25174e+09 1.25176e+09 0
000 047 1 1 1.26511e+09 1.26537e+09 1.2664e+09 1.26641e+09 1
000 048 1 1 1.27708e+09 1.27734e+09 1.27836e+09 1.27841e+09 1
000 049 1 0 1.28927e+09 1.28953e+09 1.29056e+09 1.29103e+09 1
001 050 2 1 1.30322e+09 1.30347e+09 1.30449e+09 1.30452e+09 0
001 051 2 1 1.31451e+09 1.31476e+09 1.31578e+09 1.3158e+09 0
001 052 2 1 1.33702e+09 1.33728e+09 1.3383e+09 1.33831e+09 0
001 053 1 0 1.36645e+09 1.3667e+09 1.36772e+09 1.36772e+09 0
001 054 2 1 1.37614e+09 1.3764e+09 1.37743e+09 1.37753e+09 0
001 055 2 1 1.40048e+09 1.40073e+09 1.40175e+09 1.40178e+09 0
001 056 2 0 1.40557e+09 1.40583e+09 1.40685e+09 1.40686e+09 0
000 057 2 1 1.42787e+09 1.42812e+09 1.42914e+09 1.42945e+09 1
001 058 2 1 1.44491e+09 1.44516e+09 1.44618e+09 1.4462e+09 0
001 059 2 0 1.45568e+09 1.45594e+09 1.45696e+09 1.45723e+09 0
000 060 2 0 1.46532e+09 1.46558e+09 1.4666e+09 1.46685e+09 1
000 061 2 0 1.47937e+09 1.47962e+09 1.48064e+09 1.48069e+09 1
000 062 2 0 1.49267e+09 1.49293e+09 1.49395e+09 1.49396e+09 1
000 063 2 0 1.50458e+09 1.50484e+09 1.50586e+09 1.50586e+09 0
000 064 2 0 1.52203e+09 1.52228e+09 1.52331e+09 1.52339e+09 0
000 065 2 1 1.53911e+09 1.53936e+09 1.54038e+09 1.54039e+09 0
001 066 2 1 1.54851e+09 1.54878e+09 1.5498e+09 1.54983e+09 0
001 067 1 0 1.56253e+09 1.56278e+09 1.5638e+09 1.5638e+09 0
001 068 2 0 1.57826e+09 1.57851e+09 1.57953e+09 1.57954e+09 0
000 069 2 1 1.58847e+09 1.58871e+09 1.58973e+09 1.59e+09 1
001 070 2 0 1.60111e+09 1.60137e+09 1.60239e+09 1.60251e+09 0
000 071 2 0 1.61019e+09 1.61045e+09 1.61147e+09 1.61147e+09 1
000 072 2 0 1.64618e+09 1.64643e+09 1.64745e+09 1.64753e+09 1
000 073 2 0 1.65886e+09 1.65911e+09 1.66013e+09 1.66023e+09 1
000 074 2 0 1.67367e+09 1.67392e+09 1.67494e+09 1.67495e+09 0
000 075 1 1 1.68603e+09 1.68629e+09 1.68731e+09 1.68732e+09 0
000 076 2 0 1.70068e+09 1.70094e+09 1.70196e+09 1.70206e+09 0
000 077 1 1 1.70975e+09 1.71001e+09 1.71103e+09 1.71104e+09 0
000 078 2 1 1.71816e+09 1.71841e+09 1.71943e+09 1.71973e+09 0
001 079 1 1 1.74702e+09 1.74728e+09 1.7483e+09 1.74831e+09 0
000 080 1 1 1.75684e+09 1.7571e+09 1.75812e+09 1.75813e+09 1
000 081 1 0 1.79961e+09 1.79986e+09 1.80088e+09 1.80089e+09 1
001 082 2 0 1.81088e+09 1.81113e+09 1.81215e+09 1.81233e+09 0
000 083 2 1 1.82573e+09 1.82599e+09 1.82701e+09 1.82746e+09 1
001 084 1 0 1.82995e+09 1.83019e+09 1.83122e+09 1.8328e+09 0
001 085 1 0 1.84168e+09 1.84194e+09 1.84296e+09 1.84299e+09 0
001 086 1 0 1.85248e+09 1.85273e+09 1.85375e+09 1.85545e+09 0
001 087 2 0 1.86496e+09 1.86521e+09 1.86623e+09 1.86626e+09 0
000 088 2 1 1.89727e+09 1.89752e+09 1.89854e+09 1.89859e+09 1
001 089 1 1 1.93816e+09 1.93842e+09 1.93944e+09 1.93949e+09 0
000 090 1 0 1.9553e+09 1.95554e+09 1.95656e+09 1.95657e+09 1
001 091 1 1 1.97856e+09 1.97882e+09 1.97984e+09 1.97988e+09 0
000 092 1 1 1.99236e+09 1.99262e+09 1.99364e+09 1.99366e+09 1
000 093 1 0 2.00297e+09 2.00323e+09 2.00425e+09 2.00626e+09 1
001 094 1 0 2.033e+09 2.03325e+09 2.03427e+09 2.03429e+09 0
001 095 1 1 2.06824e+09 2.0685e+09 2.06952e+09 2.06956e+09 0
000 096 1 0 2.08278e+09 2.08303e+09 2.08405e+09 2.08406e+09 1
001 097 2 0 2.09397e+09 2.09422e+09 2.09524e+09 2.09531e+09 0
000 098 2 0 2.10391e+09 2.10416e+09 2.10518e+09 2.10522e+09 1
000 099 2 1 2.11924e+09 2.1195e+09 2.12052e+09 2.1209e+09 1
001 100 1 1 2.12513e+09 2.12539e+09 2.12641e+09 2.12645e+09 0
000 101 1 0 2.14625e+09 2.14651e+09 2.14753e+09 2.14837e+09 1
001 102 1 0 2.18408e+09 2.18433e+09 2.18535e+09 2.18563e+09 0
001 103 1 0 2.21765e+09 2.2179e+09 2.21892e+09 2.2191e+09 0
001 104 2 1 2.24286e+09 2.24311e+09 2.24413e+09 2.24516e+09 0
001 105 1 0 2.28768e+09 2.28794e+09 2.28896e+09 2.28897e+09 0
001 106 1 1 2.29645e+09 2.29671e+09 2.29773e+09 2.2985e+09 0
000 107 1 1 2.31208e+09 2.31234e+09 2.31336e+09 2.31341e+09 1
000 108 1 1 2.33882e+09 2.33907e+09 2.34009e+09 2.34015e+09 1
000 109 1 0 2.34748e+09 2.34774e+09 2.34876e+09 2.34877e+09 1
001 110 2 0 2.3543e+09 2.35456e+09 2.35558e+09 2.35561e+09 0
000 111 2 0 2.36618e+09 2.36643e+09 2.36745e+09 2.36774e+09 1
000 112 2 0 2.38045e+09 2.38071e+09 2.38173e+09 2.3847e+09 1
000 113 2 0 2.39794e+09 2.39819e+09 2.39921e+09 2.3993e+09 1
000 114 1 1 2.41727e+09 2.41752e+09 2.41854e+09 2.41856e+09 0
000 115 1 0 2.42578e+09 2.42603e+09 2.42705e+09 2.42725e+09 0
001 116 1 0 2.44372e+09 2.44397e+09 2.44499e+09 2.44508e+09 0
001 117 1 0 2.48309e+09 2.48334e+09 2.48436e+09 2.48437e+09 0
001 118 2 0 2.51036e+09 2.51063e+09 2.51165e+09 2.51206e+09 0
000 119 2 0 2.52436e+09 2.52462e+09 2.52564e+09 2.52573e+09 1
000 120 2 1 2.53658e+09 2.53683e+09 2.53786e+09 2.53813e+09 1
001 121 1 0 2.54846e+09 2.54872e+09 2.54974e+09 2.55036e+09 0
001 122 1 0 2.56268e+09 2.56294e+09 2.56396e+09 2.56405e+09 0
