trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 4 1 9.68603e+06 1.00148e+07 1.10344e+07 1.10417e+07 0 99
002 1 0 1.41148e+07 1.43965e+07 1.54161e+07 1.55653e+07 0 1
003 1 1 2.02691e+07 2.05692e+07 2.15888e+07 2.17391e+07 0 0
004 1 0 2.92168e+07 2.9491e+07 3.05106e+07 3.05672e+07 1 1
005 4 1 3.71384e+07 3.74215e+07 3.84411e+07 3.84669e+07 0 99
006 1 0 4.18345e+07 4.2111e+07 4.31306e+07 4.31406e+07 0 1
007 1 0 6.1993e+07 6.22499e+07 6.32695e+07 6.32795e+07 0 1
008 5 1 7.30808e+07 7.33522e+07 7.43718e+07 7.46542e+07 0 1
009 5 1 7.859e+07 7.88553e+07 7.98749e+07 7.98818e+07 0 1
010 1 0 8.26092e+07 8.28881e+07 8.39077e+07 8.39144e+07 0 1
011 1 0 1.08978e+08 1.09262e+08 1.10282e+08 1.10308e+08 0 1
012 4 1 1.12922e+08 1.13191e+08 1.14211e+08 1.14288e+08 0 99
013 3 0 1.1684e+08 1.17114e+08 1.18134e+08 1.1977e+08 0 99
014 5 1 1.22799e+08 1.2306e+08 1.24079e+08 1.24137e+08 0 1
015 5 1 1.27017e+08 1.27295e+08 1.28314e+08 1.28322e+08 0 1
016 2 0 1.30996e+08 1.31254e+08 1.32274e+08 1.33722e+08 0 99
017 1 0 1.36446e+08 1.36705e+08 1.37725e+08 1.37741e+08 0 1
018 5 1 1.40525e+08 1.40792e+08 1.41812e+08 1.41939e+08 0 1
019 5 1 1.44631e+08 1.44895e+08 1.45914e+08 1.45952e+08 0 1
020 2 0 1.48574e+08 1.48844e+08 1.49863e+08 1.49926e+08 0 99
021 3 1 1.54057e+08 1.54314e+08 1.55333e+08 1.61565e+08 0 99
022 1 0 1.65953e+08 1.66213e+08 1.67232e+08 1.67317e+08 0 1
023 5 1 1.70196e+08 1.7046e+08 1.7148e+08 1.71593e+08 0 1
024 2 1 1.7624e+08 1.7651e+08 1.77529e+08 1.77595e+08 0 99
025 5 1 1.81032e+08 1.81291e+08 1.82311e+08 1.82316e+08 0 1
026 1 0 1.86699e+08 1.8695e+08 1.8797e+08 1.87979e+08 0 1
027 1 1 1.93349e+08 1.9362e+08 1.9464e+08 1.94798e+08 0 0
028 1 0 2.04881e+08 2.05153e+08 2.06173e+08 2.06186e+08 1 1
029 5 1 2.17526e+08 2.17784e+08 2.18803e+08 2.18807e+08 0 1
030 1 0 2.21508e+08 2.21776e+08 2.22796e+08 2.22829e+08 0 1
031 1 0 2.32615e+08 2.32875e+08 2.33895e+08 2.33902e+08 0 1
032 4 1 2.36772e+08 2.3703e+08 2.38049e+08 2.38072e+08 0 99
033 1 0 2.40736e+08 2.41004e+08 2.42023e+08 2.42029e+08 0 1
034 4 0 2.49921e+08 2.50193e+08 2.51212e+08 2.54069e+08 0 99
035 1 0 2.62575e+08 2.62848e+08 2.63868e+08 2.63929e+08 0 1
036 5 1 2.66706e+08 2.66957e+08 2.67977e+08 2.67981e+08 0 1
037 5 1 2.70753e+08 2.71011e+08 2.72031e+08 2.72037e+08 0 1
038 5 1 2.74694e+08 2.74953e+08 2.75972e+08 2.75977e+08 0 1
039 5 1 2.82445e+08 2.82715e+08 2.83734e+08 2.8374e+08 0 1
040 1 0 2.86667e+08 2.86931e+08 2.87951e+08 2.88228e+08 0 1
041 1 0 2.9338e+08 2.93652e+08 2.94672e+08 2.94699e+08 0 1
042 1 0 3.07195e+08 3.07454e+08 3.08474e+08 3.08559e+08 0 1
043 5 1 3.15749e+08 3.16005e+08 3.17025e+08 3.17032e+08 0 1
044 1 0 3.37862e+08 3.38134e+08 3.39153e+08 3.39234e+08 0 1
045 3 1 3.41916e+08 3.42185e+08 3.43205e+08 3.44764e+08 0 99
046 1 0 3.47414e+08 3.47683e+08 3.48703e+08 3.48732e+08 0 1
047 1 0 3.55509e+08 3.55767e+08 3.56787e+08 3.56813e+08 0 1
048 4 1 3.59389e+08 3.59659e+08 3.60679e+08 3.60686e+08 0 99
049 1 0 3.64703e+08 3.64959e+08 3.65978e+08 3.65991e+08 0 1
050 5 1 3.68719e+08 3.6898e+08 3.7e+08 3.70006e+08 0 1
051 5 1 3.75047e+08 3.75304e+08 3.76324e+08 3.76329e+08 0 1
052 3 1 3.78952e+08 3.79212e+08 3.80232e+08 3.83052e+08 0 99
053 5 1 3.88912e+08 3.89174e+08 3.90194e+08 3.90201e+08 0 1
054 1 0 3.96526e+08 3.96799e+08 3.97819e+08 3.97824e+08 0 1
055 1 0 4.12747e+08 4.13004e+08 4.14024e+08 4.1404e+08 0 1
056 5 1 4.17677e+08 4.17941e+08 4.18961e+08 4.18973e+08 0 1
057 2 0 4.28725e+08 4.28998e+08 4.30018e+08 4.32576e+08 0 99
058 5 1 4.36452e+08 4.36719e+08 4.37739e+08 4.38162e+08 0 1
059 5 1 4.40997e+08 4.41267e+08 4.42287e+08 4.42342e+08 0 1
060 1 0 4.44933e+08 4.45191e+08 4.4621e+08 4.46217e+08 0 1
061 1 0 4.52339e+08 4.52601e+08 4.5362e+08 4.53687e+08 0 1
