trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 0 7.22229e+06 7.53653e+06 8.5561e+06 8.6154e+06 0 1
002 3 1 1.17105e+07 1.19945e+07 1.3014e+07 1.3022e+07 0 1
003 2 1 1.698e+07 1.72625e+07 1.82821e+07 1.8401e+07 0 1
004 1 0 2.11559e+07 2.14121e+07 2.24316e+07 2.2677e+07 0 1
005 1 0 2.89065e+07 2.91779e+07 3.01975e+07 3.02107e+07 0 1
006 3 1 3.64984e+07 3.6761e+07 3.77806e+07 4.06435e+07 0 1
007 1 1 4.32302e+07 4.34891e+07 4.45087e+07 4.45146e+07 0 0
008 1 1 5.29429e+07 5.32033e+07 5.42229e+07 5.46505e+07 1 0
009 1 0 6.21056e+07 6.23647e+07 6.33842e+07 9.16376e+07 1 1
010 3 1 9.43985e+07 9.4658e+07 9.56776e+07 9.76417e+07 0 1
011 2 1 1.00649e+08 1.00918e+08 1.01938e+08 1.02215e+08 0 1
012 2 1 1.04921e+08 1.05185e+08 1.06204e+08 1.07177e+08 0 1
013 3 1 1.10886e+08 1.11151e+08 1.1217e+08 1.14028e+08 0 1
014 2 1 1.17603e+08 1.17856e+08 1.18875e+08 1.19664e+08 0 1
015 1 1 1.24039e+08 1.24298e+08 1.25317e+08 1.31601e+08 0 0
016 1 1 1.38647e+08 1.38913e+08 1.39932e+08 1.69481e+08 1 0
017 1 1 1.7685e+08 1.77115e+08 1.78134e+08 2.23746e+08 1 0
018 1 0 2.31021e+08 2.31281e+08 2.323e+08 2.32575e+08 1 1
019 1 1 2.35465e+08 2.35721e+08 2.36741e+08 2.36774e+08 0 0
020 1 0 2.451e+08 2.45364e+08 2.46384e+08 2.73812e+08 1 1
021 3 1 2.82085e+08 2.82353e+08 2.83373e+08 2.97772e+08 0 1
022 1 1 3.01565e+08 3.0182e+08 3.0284e+08 3.58647e+08 0 0
023 1 1 3.65896e+08 3.6616e+08 3.6718e+08 3.91734e+08 1 0
024 1 1 3.98932e+08 3.99189e+08 4.00209e+08 4.73077e+08 1 0
025 1 1 4.80753e+08 4.81005e+08 4.82025e+08 4.84271e+08 1 0
026 3 0 4.93161e+08 4.93412e+08 4.94431e+08 5.50018e+08 0 0
027 2 1 5.57218e+08 5.57482e+08 5.58501e+08 5.58516e+08 0 1
028 1 0 5.62145e+08 5.62409e+08 5.63429e+08 5.65073e+08 0 1
029 1 1 5.68182e+08 5.68432e+08 5.69452e+08 5.69793e+08 0 0
030 1 1 5.77159e+08 5.7741e+08 5.7843e+08 5.82236e+08 1 0
031 1 1 5.89357e+08 5.89622e+08 5.90642e+08 6.13743e+08 1 0
032 1 0 6.22048e+08 6.22306e+08 6.23325e+08 6.50624e+08 1 1
033 1 0 6.53217e+08 6.53487e+08 6.54507e+08 6.5453e+08 0 1
034 1 0 6.57305e+08 6.57558e+08 6.58577e+08 6.58742e+08 0 1
035 3 1 6.61557e+08 6.61819e+08 6.62839e+08 6.62846e+08 0 1
036 3 1 6.6547e+08 6.65729e+08 6.66749e+08 6.66756e+08 0 1
037 3 1 6.69729e+08 6.69982e+08 6.71002e+08 6.86365e+08 0 1
038 1 1 6.92189e+08 6.92468e+08 6.93488e+08 7.1655e+08 0 0
039 1 1 7.23661e+08 7.23917e+08 7.24936e+08 7.25684e+08 1 0
040 1 0 7.33048e+08 7.33299e+08 7.34318e+08 7.36504e+08 1 1
041 1 1 7.40398e+08 7.40652e+08 7.41672e+08 7.48005e+08 0 0
042 1 1 7.55315e+08 7.55574e+08 7.56594e+08 7.56611e+08 1 0
