trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 3 0 1.04612e+07 1.07982e+07 1.18173e+07 1.37257e+07 0 0
002 3 1 2.24717e+07 2.27424e+07 2.37615e+07 2.88549e+07 1 1
003 1 0 3.67196e+07 3.70082e+07 3.80273e+07 4.00573e+07 0 1
004 1 0 4.73713e+07 4.76266e+07 4.86457e+07 4.87475e+07 0 1
005 1 0 5.1711e+07 5.19652e+07 5.29844e+07 5.42867e+07 0 1
006 1 0 6.18814e+07 6.21497e+07 6.31688e+07 6.43692e+07 0 1
007 3 0 7.22801e+07 7.25356e+07 7.35548e+07 7.37082e+07 0 0
008 3 0 9.03834e+07 9.06471e+07 9.16662e+07 9.19414e+07 1 0
009 3 0 1.01377e+08 1.01634e+08 1.02653e+08 1.02704e+08 1 0
010 3 0 1.10463e+08 1.10718e+08 1.11737e+08 1.11809e+08 1 0
011 3 0 1.22927e+08 1.23197e+08 1.24216e+08 1.24261e+08 0 0
012 1 1 1.33591e+08 1.33861e+08 1.34881e+08 1.35044e+08 0 0
013 1 0 1.48921e+08 1.49189e+08 1.50208e+08 1.51722e+08 0 1
014 2 0 1.54588e+08 1.54855e+08 1.55874e+08 1.5598e+08 0 0
015 2 0 1.63495e+08 1.63749e+08 1.64768e+08 1.64851e+08 1 0
016 2 0 1.72078e+08 1.72347e+08 1.73366e+08 1.75495e+08 1 0
017 2 0 1.8487e+08 1.85127e+08 1.86146e+08 1.86218e+08 1 0
018 1 1 1.93537e+08 1.93809e+08 1.94828e+08 1.9544e+08 0 0
019 3 0 2.04341e+08 2.04605e+08 2.05625e+08 2.05852e+08 0 0
020 2 0 2.13441e+08 2.13695e+08 2.14715e+08 2.15333e+08 0 0
021 1 0 2.22723e+08 2.22988e+08 2.24007e+08 2.27276e+08 0 1
022 2 0 2.43887e+08 2.44148e+08 2.45168e+08 2.45283e+08 0 0
023 2 1 2.54231e+08 2.54493e+08 2.55512e+08 2.55711e+08 1 1
024 1 1 2.58395e+08 2.58661e+08 2.5968e+08 2.62883e+08 0 0
025 1 1 2.76528e+08 2.76792e+08 2.77811e+08 2.79202e+08 1 0
026 1 0 2.8667e+08 2.86935e+08 2.87955e+08 2.89686e+08 1 1
027 2 1 2.96104e+08 2.96365e+08 2.97384e+08 3.00368e+08 0 1
028 1 0 3.17392e+08 3.17646e+08 3.18665e+08 3.18683e+08 0 1
029 1 0 3.33336e+08 3.33607e+08 3.34626e+08 3.3487e+08 0 1
030 3 1 3.38331e+08 3.38588e+08 3.39607e+08 3.41469e+08 0 1
031 2 0 3.52616e+08 3.52883e+08 3.53903e+08 3.53931e+08 0 0
032 2 0 3.63233e+08 3.63488e+08 3.64508e+08 3.64552e+08 1 0
033 2 1 3.72496e+08 3.72765e+08 3.73784e+08 3.74222e+08 1 1
034 2 0 3.88167e+08 3.88431e+08 3.8945e+08 3.89531e+08 0 0
035 2 0 3.99534e+08 3.99792e+08 4.00811e+08 4.00818e+08 1 0
036 2 0 4.07975e+08 4.08239e+08 4.09258e+08 4.09274e+08 1 0
037 2 0 4.16785e+08 4.17046e+08 4.18065e+08 4.1807e+08 1 0
038 3 1 4.25289e+08 4.25547e+08 4.26566e+08 4.27304e+08 0 1
039 2 1 4.29944e+08 4.3021e+08 4.31229e+08 4.33134e+08 0 1
040 2 0 4.42094e+08 4.42356e+08 4.43375e+08 4.45659e+08 0 0
041 2 0 4.56794e+08 4.57053e+08 4.58072e+08 4.58117e+08 1 0
042 2 0 4.66355e+08 4.66622e+08 4.67641e+08 4.67656e+08 1 0
043 2 0 4.78232e+08 4.78497e+08 4.79516e+08 4.7952e+08 1 0
044 2 0 4.90957e+08 4.91218e+08 4.92237e+08 4.92928e+08 0 0
045 2 0 5.03536e+08 5.03794e+08 5.04813e+08 5.04824e+08 0 0
046 1 1 5.14097e+08 5.14356e+08 5.15375e+08 5.15785e+08 0 0
047 1 0 5.23082e+08 5.2334e+08 5.2436e+08 5.24704e+08 0 1
048 3 0 5.28943e+08 5.29201e+08 5.30221e+08 5.34641e+08 0 0
049 3 0 5.41876e+08 5.42132e+08 5.43151e+08 5.43167e+08 1 0
050 3 1 5.52603e+08 5.52863e+08 5.53882e+08 5.53993e+08 1 1
051 1 1 5.65668e+08 5.65924e+08 5.66943e+08 5.67097e+08 0 0
052 1 1 5.74291e+08 5.74549e+08 5.75568e+08 5.78487e+08 1 0
053 1 0 5.85726e+08 5.85996e+08 5.87015e+08 5.879e+08 1 1
054 3 1 5.92919e+08 5.93173e+08 5.94192e+08 5.94212e+08 0 1
055 2 0 6.05003e+08 6.05269e+08 6.06288e+08 6.06292e+08 0 0
056 2 1 6.15164e+08 6.15423e+08 6.16442e+08 6.16688e+08 1 1
057 3 0 6.28487e+08 6.28753e+08 6.29772e+08 6.29776e+08 0 0
058 3 0 6.37718e+08 6.37981e+08 6.39e+08 6.39007e+08 1 0
059 3 0 6.46811e+08 6.47077e+08 6.48097e+08 6.48196e+08 1 0
060 3 0 6.58313e+08 6.58582e+08 6.59601e+08 6.5961e+08 1 0
061 3 0 6.6733e+08 6.67598e+08 6.68617e+08 6.68626e+08 0 0
062 3 0 6.75878e+08 6.76136e+08 6.77155e+08 6.77163e+08 0 0
