
001	0	1	9.99733e+06	1.00348e+07	1.03364e+07	1.49175e+07	0
002	1	1	2.39657e+07	2.39968e+07	2.4297e+07	6.00325e+07	0
003	1	1	6.60603e+07	6.61081e+07	6.64083e+07	7.57472e+07	0
004	1	1	8.18422e+07	8.18781e+07	8.21784e+07	8.60518e+07	0
005	1	1	9.29741e+07	9.30058e+07	9.3306e+07	1.19948e+08	1
006	0	2	1.22844e+08	1.22883e+08	1.23183e+08	1.28148e+08	1
007	0	2	1.30711e+08	1.30743e+08	1.31043e+08	1.39583e+08	1
008	0	2	1.41514e+08	1.41553e+08	1.41853e+08	1.4614e+08	1
009	0	2	1.47841e+08	1.47886e+08	1.48186e+08	1.51459e+08	1
010	0	2	1.52697e+08	1.52733e+08	1.53033e+08	1.5714e+08	1
011	0	2	1.64044e+08	1.64075e+08	1.64375e+08	1.64452e+08	1
012	0	2	1.66987e+08	1.67023e+08	1.67323e+08	1.67844e+08	1
013	0	1	1.69592e+08	1.69634e+08	1.69935e+08	1.71007e+08	0
014	1	1	1.77688e+08	1.77722e+08	1.78022e+08	1.7807e+08	1
015	0	2	1.79289e+08	1.79334e+08	1.79634e+08	1.82527e+08	1
016	0	1	1.84324e+08	1.84357e+08	1.84657e+08	1.86119e+08	0
017	1	1	1.92134e+08	1.92173e+08	1.92473e+08	1.92535e+08	1
018	0	2	1.95348e+08	1.95391e+08	1.95691e+08	1.96091e+08	0
019	1	2	2.09016e+08	2.09048e+08	2.09348e+08	2.0981e+08	1
020	0	1	2.26295e+08	2.26327e+08	2.26627e+08	2.2816e+08	0
021	1	1	2.40713e+08	2.40753e+08	2.41053e+08	2.41166e+08	0
022	1	1	2.47368e+08	2.47413e+08	2.47713e+08	2.47729e+08	0
023	1	1	2.56879e+08	2.56926e+08	2.57226e+08	2.57401e+08	0
024	1	1	2.63965e+08	2.64012e+08	2.64312e+08	2.65461e+08	0
025	1	1	2.72187e+08	2.72235e+08	2.72535e+08	2.72626e+08	0
026	1	1	2.85191e+08	2.85224e+08	2.85524e+08	2.96773e+08	0
027	1	1	3.03441e+08	3.03486e+08	3.03787e+08	3.12444e+08	1
028	0	1	3.15746e+08	3.15788e+08	3.16089e+08	3.17536e+08	1
029	0	2	3.19307e+08	3.1935e+08	3.1965e+08	3.22639e+08	0
030	1	2	3.30009e+08	3.30052e+08	3.30352e+08	3.30767e+08	1
031	0	2	3.33334e+08	3.33379e+08	3.33679e+08	3.40292e+08	1
032	0	1	3.43289e+08	3.43327e+08	3.43627e+08	3.47418e+08	0
033	1	1	3.56224e+08	3.5627e+08	3.56589e+08	3.56626e+08	0
034	1	1	3.63008e+08	3.6304e+08	3.6334e+08	3.63378e+08	1
035	0	1	3.65047e+08	3.65082e+08	3.65382e+08	3.67448e+08	1
036	0	1	3.68596e+08	3.68636e+08	3.68937e+08	3.70583e+08	0
037	1	1	3.77014e+08	3.77053e+08	3.77353e+08	3.77377e+08	0
038	1	1	3.84458e+08	3.84495e+08	3.84795e+08	3.84963e+08	1
039	0	1	3.87159e+08	3.87205e+08	3.87505e+08	3.88954e+08	1
040	0	1	3.91726e+08	3.9176e+08	3.92061e+08	3.92098e+08	0
041	1	1	3.99213e+08	3.99255e+08	3.99555e+08	4.02244e+08	0
042	1	1	4.08859e+08	4.08896e+08	4.09196e+08	4.09356e+08	1
043	0	2	4.1043e+08	4.10466e+08	4.10766e+08	4.13986e+08	1
044	0	1	4.16384e+08	4.1642e+08	4.16721e+08	4.17008e+08	1
045	0	1	4.20643e+08	4.20692e+08	4.20992e+08	4.24693e+08	0
046	1	1	4.30879e+08	4.30912e+08	4.31212e+08	4.31406e+08	1
047	0	1	4.33999e+08	4.34036e+08	4.34336e+08	4.35375e+08	0
048	1	1	4.43586e+08	4.4363e+08	4.43931e+08	4.43975e+08	1
049	0	1	4.45104e+08	4.45142e+08	4.45443e+08	4.49747e+08	1
050	0	1	4.50905e+08	4.50938e+08	4.51238e+08	4.54723e+08	1
051	0	2	4.58014e+08	4.58054e+08	4.58354e+08	4.60626e+08	1
052	0	1	4.62677e+08	4.62715e+08	4.63015e+08	4.66338e+08	0
053	1	1	4.77712e+08	4.77755e+08	4.78056e+08	4.78095e+08	0
054	1	1	4.84636e+08	4.84673e+08	4.84973e+08	4.85654e+08	0
055	1	1	4.92195e+08	4.9223e+08	4.9253e+08	4.92552e+08	0
056	1	1	4.99556e+08	4.99597e+08	4.99897e+08	4.99981e+08	0
057	1	1	5.05995e+08	5.06035e+08	5.06336e+08	5.10849e+08	1
058	0	1	5.12509e+08	5.12543e+08	5.12844e+08	5.13613e+08	1
059	0	2	5.18623e+08	5.18664e+08	5.18965e+08	5.20069e+08	1
060	0	2	5.25093e+08	5.25126e+08	5.25426e+08	5.27076e+08	1
061	0	1	5.28147e+08	5.28183e+08	5.28483e+08	5.29766e+08	1
062	0	2	5.36757e+08	5.36799e+08	5.37099e+08	5.37488e+08	1
063	0	1	5.3999e+08	5.40035e+08	5.40335e+08	5.43161e+08	1
064	0	2	5.44242e+08	5.44288e+08	5.44588e+08	5.47267e+08	1
065	0	2	5.48815e+08	5.48855e+08	5.49156e+08	5.52016e+08	1
066	0	2	5.5877e+08	5.58813e+08	5.59113e+08	5.61255e+08	1
067	0	2	5.63126e+08	5.63166e+08	5.63466e+08	5.63616e+08	0
068	1	2	5.70613e+08	5.70656e+08	5.70956e+08	5.72894e+08	1
069	0	1	5.75108e+08	5.75145e+08	5.75445e+08	5.75816e+08	1
070	0	1	5.8138e+08	5.81411e+08	5.81711e+08	5.8233e+08	1
071	0	2	5.95835e+08	5.95875e+08	5.96175e+08	5.96406e+08	0
