
001	0	10	7.11681e+06	7.15581e+06	7.45738e+06	7.53811e+06	1	0
002	0	50	1.85918e+07	1.86384e+07	1.89387e+07	1.89464e+07	0	0
003	1	50	3.0547e+07	3.05881e+07	3.08884e+07	3.09979e+07	0	0
004	1	50	6.41782e+07	6.42221e+07	6.45223e+07	6.46002e+07	0	0
005	1	50	1.14437e+08	1.14479e+08	1.14779e+08	1.14797e+08	0	0
006	0	50	1.2131e+08	1.2135e+08	1.2165e+08	1.21693e+08	0	0
007	0	50	1.28489e+08	1.28529e+08	1.28829e+08	1.28923e+08	0	0
008	0	50	1.3651e+08	1.36543e+08	1.36844e+08	1.36848e+08	0	0
009	0	50	1.49667e+08	1.49715e+08	1.50016e+08	1.5003e+08	0	0
010	0	10	1.63026e+08	1.6306e+08	1.6336e+08	1.63363e+08	1	0
011	0	50	1.76937e+08	1.76979e+08	1.77279e+08	1.80886e+08	1	1
012	0	10	1.87054e+08	1.871e+08	1.87401e+08	1.87417e+08	1	0
013	0	10	1.9243e+08	1.92469e+08	1.92769e+08	1.92782e+08	1	0
014	0	10	2.09083e+08	2.09125e+08	2.09425e+08	2.09711e+08	1	0
015	0	10	2.36238e+08	2.3628e+08	2.3658e+08	2.36621e+08	1	0
016	0	50	2.4316e+08	2.43197e+08	2.43497e+08	2.4394e+08	0	0
017	1	50	2.5047e+08	2.50516e+08	2.50816e+08	2.52175e+08	1	1
018	0	50	2.53896e+08	2.53933e+08	2.54233e+08	2.5698e+08	1	1
019	0	50	2.58611e+08	2.58652e+08	2.58952e+08	2.64163e+08	1	1
020	0	10	2.6878e+08	2.68816e+08	2.69116e+08	2.69449e+08	0	1
021	1	10	2.89739e+08	2.89773e+08	2.90073e+08	2.90141e+08	0	1
022	1	10	2.97029e+08	2.9706e+08	2.9736e+08	3.03298e+08	0	1
023	1	10	3.11299e+08	3.11336e+08	3.11636e+08	3.11875e+08	1	0
024	0	10	3.18727e+08	3.18772e+08	3.19073e+08	3.1928e+08	1	0
025	0	10	3.20851e+08	3.2089e+08	3.2119e+08	3.21199e+08	1	0
026	0	10	3.28802e+08	3.28837e+08	3.29137e+08	3.29927e+08	0	1
027	1	10	3.37875e+08	3.37909e+08	3.38209e+08	3.3881e+08	0	1
028	1	10	3.46582e+08	3.46614e+08	3.46914e+08	3.46988e+08	1	0
029	0	50	3.53052e+08	3.53095e+08	3.53395e+08	3.53416e+08	0	0
030	1	50	3.61968e+08	3.62002e+08	3.62302e+08	3.62348e+08	0	0
031	1	50	3.68865e+08	3.68906e+08	3.69207e+08	3.69215e+08	0	0
032	1	50	3.76258e+08	3.76291e+08	3.76591e+08	3.76597e+08	0	0
033	0	50	3.86399e+08	3.86438e+08	3.86738e+08	3.86764e+08	1	1
034	0	50	4.02038e+08	4.02075e+08	4.02375e+08	4.0239e+08	0	0
035	1	50	4.10553e+08	4.10585e+08	4.10886e+08	4.18472e+08	1	1
036	0	50	4.2007e+08	4.20109e+08	4.20409e+08	4.2042e+08	0	0
037	1	50	4.37806e+08	4.37844e+08	4.38144e+08	4.45448e+08	1	1
038	0	10	4.58918e+08	4.58963e+08	4.59264e+08	4.59307e+08	1	0
039	0	10	4.63271e+08	4.63316e+08	4.63616e+08	4.63627e+08	0	1
040	1	10	4.71136e+08	4.71171e+08	4.71471e+08	4.71753e+08	1	0
041	0	10	4.79992e+08	4.8003e+08	4.8033e+08	4.80377e+08	1	0
042	0	10	4.84362e+08	4.84407e+08	4.84707e+08	4.84866e+08	1	0
043	0	50	4.92415e+08	4.92461e+08	4.92761e+08	4.9281e+08	0	0
044	1	50	5.15543e+08	5.1558e+08	5.1588e+08	5.16102e+08	1	1
045	0	50	5.1771e+08	5.17743e+08	5.18043e+08	5.18056e+08	0	0
046	1	50	5.26182e+08	5.26227e+08	5.26527e+08	5.26618e+08	0	0
047	1	50	5.33131e+08	5.3317e+08	5.3347e+08	5.33477e+08	0	0
048	1	50	5.40791e+08	5.40834e+08	5.41134e+08	5.41142e+08	0	0
049	0	50	5.48559e+08	5.48599e+08	5.48899e+08	5.4908e+08	1	1
050	0	50	5.50675e+08	5.50715e+08	5.51015e+08	5.51057e+08	0	0
051	1	50	5.58516e+08	5.58557e+08	5.58858e+08	5.58864e+08	0	0
052	1	50	5.66295e+08	5.66328e+08	5.66628e+08	5.66794e+08	0	0
053	1	50	5.74777e+08	5.74811e+08	5.75111e+08	5.75327e+08	1	1
054	0	50	5.82475e+08	5.82517e+08	5.82817e+08	5.82828e+08	0	0
055	1	50	5.90141e+08	5.9018e+08	5.90481e+08	5.90729e+08	0	0
056	1	50	5.97718e+08	5.97764e+08	5.98064e+08	5.98072e+08	0	0
057	1	50	6.06597e+08	6.06631e+08	6.06931e+08	6.07235e+08	1	1
058	0	10	6.18292e+08	6.18332e+08	6.18633e+08	6.18694e+08	1	0
059	0	10	6.23879e+08	6.23922e+08	6.24223e+08	6.24626e+08	1	0
060	0	10	6.38069e+08	6.38104e+08	6.38405e+08	6.39156e+08	0	1
061	1	10	6.46546e+08	6.46587e+08	6.46888e+08	6.48384e+08	0	1
062	1	10	6.57923e+08	6.57965e+08	6.58265e+08	6.584e+08	1	0
063	0	10	6.60988e+08	6.61026e+08	6.61326e+08	6.64334e+08	0	1
064	1	10	6.70856e+08	6.70895e+08	6.71195e+08	6.71211e+08	1	0
065	0	10	6.73816e+08	6.73853e+08	6.74154e+08	6.7416e+08	1	0
066	0	50	6.7824e+08	6.78289e+08	6.78589e+08	6.7861e+08	0	0
067	1	50	6.85722e+08	6.85762e+08	6.86062e+08	6.86491e+08	1	1
068	0	50	7.07997e+08	7.08033e+08	7.08333e+08	7.08415e+08	0	0
069	1	50	7.18678e+08	7.18722e+08	7.19022e+08	7.19233e+08	1	1
070	0	10	7.33858e+08	7.33895e+08	7.34196e+08	7.34286e+08	1	0
071	0	10	7.53613e+08	7.53646e+08	7.53946e+08	7.54154e+08	1	0
072	0	50	7.68928e+08	7.68977e+08	7.69277e+08	7.69339e+08	0	0
073	1	50	7.7618e+08	7.76218e+08	7.76518e+08	7.78546e+08	1	1
074	0	10	7.80139e+08	7.80178e+08	7.80478e+08	7.80485e+08	1	0
075	0	50	7.85598e+08	7.85636e+08	7.85936e+08	7.86098e+08	0	0
076	1	50	7.9333e+08	7.93376e+08	7.93676e+08	7.93722e+08	0	0
077	1	50	8.00568e+08	8.00616e+08	8.00916e+08	8.01082e+08	1	1
078	0	10	8.03722e+08	8.03757e+08	8.04058e+08	8.06133e+08	0	1
079	1	10	8.13963e+08	8.14011e+08	8.14311e+08	8.14429e+08	1	0
080	0	50	8.31119e+08	8.31164e+08	8.31464e+08	8.32221e+08	1	1
081	0	10	8.37262e+08	8.37298e+08	8.37598e+08	8.37611e+08	1	0
082	0	10	8.48545e+08	8.48588e+08	8.48889e+08	8.48951e+08	1	0
083	0	50	8.63341e+08	8.63379e+08	8.63679e+08	8.63727e+08	1	1
084	0	10	8.72129e+08	8.72166e+08	8.72466e+08	8.72511e+08	1	0
085	0	50	8.94886e+08	8.94919e+08	8.95219e+08	8.95275e+08	0	0
086	1	50	9.0186e+08	9.01895e+08	9.02196e+08	9.02889e+08	1	1
087	0	50	9.07847e+08	9.07891e+08	9.08191e+08	9.08292e+08	0	0
088	1	50	9.17196e+08	9.17231e+08	9.17531e+08	9.17967e+08	1	1
089	0	10	9.25199e+08	9.25236e+08	9.25536e+08	9.25602e+08	1	0
090	0	50	9.27196e+08	9.27236e+08	9.27536e+08	9.29821e+08	1	1
091	0	10	9.376e+08	9.3764e+08	9.37941e+08	9.44114e+08	0	1
092	1	10	9.51602e+08	9.51636e+08	9.51936e+08	9.54735e+08	0	1
093	1	10	9.64389e+08	9.64435e+08	9.64736e+08	9.65136e+08	0	1
094	1	10	9.81973e+08	9.82023e+08	9.82323e+08	9.8246e+08	1	0
095	0	50	9.94868e+08	9.94903e+08	9.95203e+08	9.95266e+08	0	0
096	1	50	1.0055e+09	1.00554e+09	1.00584e+09	1.00594e+09	0	0
097	1	50	1.01245e+09	1.01249e+09	1.01279e+09	1.0158e+09	1	1
098	0	50	1.02194e+09	1.02198e+09	1.02228e+09	1.02238e+09	0	0
099	1	50	1.03472e+09	1.03476e+09	1.03506e+09	1.03513e+09	1	1
100	0	50	1.03838e+09	1.03842e+09	1.03872e+09	1.03908e+09	1	1
101	0	10	1.04067e+09	1.04071e+09	1.04101e+09	1.04112e+09	1	0
102	0	50	1.05181e+09	1.05186e+09	1.05216e+09	1.05271e+09	1	1
103	0	10	1.06528e+09	1.06531e+09	1.06561e+09	1.06577e+09	1	0
