
001	0	1	5.09134e+06	5.13672e+06	5.4383e+06	5.54908e+06	0	1
002	1	1	1.20709e+07	1.21131e+07	1.24134e+07	1.25143e+07	0	1
003	1	1	1.90372e+07	1.90775e+07	1.93778e+07	1.94434e+07	0	1
004	1	1	3.06432e+07	3.06858e+07	3.0986e+07	3.10149e+07	0	1
005	0	2	4.05832e+07	4.0622e+07	4.09222e+07	4.10465e+07	0	0
006	0	2	4.88448e+07	4.88861e+07	4.91864e+07	4.92316e+07	0	0
007	0	2	5.71576e+07	5.71917e+07	5.74919e+07	5.75933e+07	1	1
008	0	2	6.1142e+07	6.11843e+07	6.14845e+07	7.20377e+07	0	0
009	1	2	7.85572e+07	7.85973e+07	7.88975e+07	7.89434e+07	0	0
010	1	2	8.64543e+07	8.64998e+07	8.68e+07	8.68496e+07	0	0
011	1	2	9.33694e+07	9.34082e+07	9.37084e+07	9.38282e+07	1	1
012	0	2	9.822e+07	9.82642e+07	9.85644e+07	9.85889e+07	1	1
013	0	1	1.00254e+08	1.00299e+08	1.00599e+08	1.01918e+08	0	1
014	1	1	1.08431e+08	1.08471e+08	1.08771e+08	1.08928e+08	0	1
015	1	1	1.16073e+08	1.16116e+08	1.16416e+08	1.1651e+08	1	0
016	0	2	1.19597e+08	1.19636e+08	1.19937e+08	1.20694e+08	0	0
017	1	2	1.29611e+08	1.29653e+08	1.29953e+08	1.31309e+08	0	0
018	1	2	1.38561e+08	1.38607e+08	1.38907e+08	1.38967e+08	1	1
019	0	1	1.41363e+08	1.41401e+08	1.41701e+08	1.42422e+08	1	0
020	0	1	1.44408e+08	1.44454e+08	1.44754e+08	1.45879e+08	1	0
021	0	1	1.58188e+08	1.5822e+08	1.5852e+08	1.59085e+08	1	0
022	0	1	1.60918e+08	1.60956e+08	1.61256e+08	1.64735e+08	1	0
023	0	2	1.71196e+08	1.71228e+08	1.71529e+08	1.71803e+08	0	0
024	1	2	1.81475e+08	1.81517e+08	1.81817e+08	1.81935e+08	1	1
025	0	2	1.88899e+08	1.88946e+08	1.89246e+08	1.89312e+08	1	1
026	0	2	1.91259e+08	1.91303e+08	1.91604e+08	1.91975e+08	0	0
027	1	2	2.04757e+08	2.04801e+08	2.05102e+08	2.05146e+08	1	1
028	0	1	2.13727e+08	2.13759e+08	2.1406e+08	2.14085e+08	0	1
029	1	1	2.22007e+08	2.22048e+08	2.22348e+08	2.22367e+08	0	1
030	1	1	2.30503e+08	2.30544e+08	2.30844e+08	2.30863e+08	0	1
031	1	1	2.38469e+08	2.38504e+08	2.38804e+08	2.38836e+08	0	1
032	0	1	2.47805e+08	2.47842e+08	2.48142e+08	2.48244e+08	0	1
033	0	1	2.56415e+08	2.56464e+08	2.56764e+08	2.62326e+08	1	0
034	0	1	2.74607e+08	2.74647e+08	2.74947e+08	2.75026e+08	0	1
035	1	1	2.81545e+08	2.81585e+08	2.81885e+08	2.81932e+08	1	0
036	0	2	2.88444e+08	2.88486e+08	2.88787e+08	2.88936e+08	1	1
037	0	2	2.90991e+08	2.91032e+08	2.91333e+08	2.9182e+08	0	0
038	1	2	2.98339e+08	2.98378e+08	2.98679e+08	2.98809e+08	1	1
039	0	2	3.00538e+08	3.00571e+08	3.00871e+08	3.01312e+08	0	0
