
001	0	1	6.40616e+06	6.44208e+06	6.74366e+06	1.14096e+07	0
002	1	1	1.74244e+07	1.7459e+07	1.77592e+07	4.10219e+07	0
003	1	1	4.70395e+07	4.70763e+07	4.73766e+07	5.30473e+07	1
004	0	1	5.42198e+07	5.42515e+07	5.45517e+07	5.48818e+07	1
005	0	2	5.62811e+07	5.63145e+07	5.66147e+07	5.81548e+07	0
006	1	2	6.41854e+07	6.42316e+07	6.45318e+07	6.59221e+07	0
007	1	2	7.31075e+07	7.31428e+07	7.3443e+07	8.08462e+07	1
008	0	1	8.22016e+07	8.22382e+07	8.25384e+07	8.69316e+07	1
009	0	2	8.86497e+07	8.86794e+07	8.89796e+07	9.08795e+07	1
010	0	1	9.19603e+07	9.20061e+07	9.23063e+07	9.53887e+07	1
011	0	2	9.67844e+07	9.68153e+07	9.71155e+07	9.85673e+07	1
012	0	1	9.98124e+07	9.98524e+07	1.00153e+08	1.03776e+08	0
013	1	1	1.10644e+08	1.10691e+08	1.10991e+08	1.11135e+08	1
014	0	1	1.12207e+08	1.12244e+08	1.12544e+08	1.16854e+08	1
015	0	1	1.22789e+08	1.22822e+08	1.23122e+08	1.23445e+08	0
016	1	1	1.31473e+08	1.31519e+08	1.3182e+08	1.32356e+08	1
017	0	2	1.56209e+08	1.56248e+08	1.56548e+08	1.56805e+08	1
018	0	1	1.66473e+08	1.66516e+08	1.66816e+08	1.66939e+08	1
019	0	2	1.83965e+08	1.84005e+08	1.84305e+08	1.84984e+08	1
020	0	2	1.86247e+08	1.86295e+08	1.86595e+08	1.86693e+08	0
021	1	2	1.93798e+08	1.93831e+08	1.94132e+08	1.95008e+08	0
022	1	2	2.07819e+08	2.07852e+08	2.08152e+08	2.09474e+08	0
023	1	2	2.17018e+08	2.17053e+08	2.17353e+08	2.18928e+08	1
024	0	1	2.20028e+08	2.2007e+08	2.2037e+08	2.20636e+08	1
025	0	2	2.22033e+08	2.22066e+08	2.22367e+08	2.22461e+08	0
026	1	2	2.31574e+08	2.31615e+08	2.31916e+08	2.32807e+08	1
027	0	1	2.34785e+08	2.34817e+08	2.35117e+08	2.36248e+08	0
028	1	1	2.44279e+08	2.44319e+08	2.44619e+08	2.44729e+08	0
029	1	1	2.52538e+08	2.52582e+08	2.52882e+08	2.5296e+08	0
030	1	1	2.62306e+08	2.62342e+08	2.62642e+08	2.62659e+08	1
031	0	2	2.63948e+08	2.63988e+08	2.64289e+08	2.65974e+08	0
032	1	2	2.75487e+08	2.75527e+08	2.75827e+08	2.75979e+08	0
033	1	2	2.84296e+08	2.84333e+08	2.84633e+08	2.84657e+08	1
034	0	2	2.97933e+08	2.97973e+08	2.98273e+08	2.98447e+08	0
035	1	2	3.06169e+08	3.06215e+08	3.06515e+08	3.06535e+08	0
036	1	2	3.15624e+08	3.1566e+08	3.1596e+08	3.17179e+08	1
037	0	1	3.18494e+08	3.18543e+08	3.18844e+08	3.1918e+08	1
038	0	2	3.20268e+08	3.20309e+08	3.20609e+08	3.28861e+08	1
039	0	1	3.30051e+08	3.30089e+08	3.30389e+08	3.4046e+08	1
040	0	1	3.45771e+08	3.45809e+08	3.4611e+08	3.54046e+08	0
041	1	1	3.69442e+08	3.69486e+08	3.69786e+08	3.69817e+08	0
042	1	1	3.76716e+08	3.76753e+08	3.77053e+08	3.77108e+08	0
043	1	1	3.83868e+08	3.83908e+08	3.84209e+08	3.85201e+08	0
044	1	1	3.94627e+08	3.9467e+08	3.94971e+08	3.95094e+08	0
045	1	1	4.03299e+08	4.03329e+08	4.0363e+08	4.04525e+08	0
046	1	1	4.10784e+08	4.10817e+08	4.11117e+08	4.11197e+08	0
047	1	1	4.22038e+08	4.22077e+08	4.22377e+08	4.22429e+08	0
048	1	1	4.32345e+08	4.3239e+08	4.32691e+08	4.34817e+08	0
049	1	1	4.43107e+08	4.4314e+08	4.43441e+08	4.4509e+08	1
050	0	2	4.58795e+08	4.58834e+08	4.59135e+08	4.59965e+08	1
051	0	2	4.77377e+08	4.77418e+08	4.77718e+08	4.78631e+08	0
052	1	2	4.84645e+08	4.84682e+08	4.84982e+08	4.86896e+08	0
053	1	2	4.9303e+08	4.93074e+08	4.93375e+08	4.93404e+08	1
054	0	2	4.94687e+08	4.9473e+08	4.95031e+08	4.95859e+08	0
055	1	2	5.11493e+08	5.11532e+08	5.11832e+08	5.12665e+08	0
056	1	2	5.20917e+08	5.20962e+08	5.21263e+08	5.21297e+08	1
057	0	1	5.22488e+08	5.22522e+08	5.22822e+08	5.32969e+08	1
058	0	1	5.34045e+08	5.3408e+08	5.3438e+08	5.36102e+08	1
059	0	2	5.38262e+08	5.38292e+08	5.38593e+08	5.39947e+08	0
060	1	2	5.54209e+08	5.54249e+08	5.54549e+08	5.55233e+08	0
061	1	2	5.66096e+08	5.66131e+08	5.66431e+08	5.66446e+08	1
062	0	2	5.86326e+08	5.86371e+08	5.86672e+08	5.86715e+08	1
063	0	1	5.88702e+08	5.88743e+08	5.89043e+08	5.90044e+08	1
064	0	1	5.92022e+08	5.92053e+08	5.92354e+08	5.93387e+08	0
065	1	1	6.27655e+08	6.277e+08	6.28e+08	6.28442e+08	1
066	0	1	6.32578e+08	6.32612e+08	6.32912e+08	6.39473e+08	1
067	0	1	6.4766e+08	6.47692e+08	6.47992e+08	6.48668e+08	0
068	1	1	6.5687e+08	6.5691e+08	6.5721e+08	6.57255e+08	0
069	1	1	6.63754e+08	6.63789e+08	6.64089e+08	6.64897e+08	1
070	0	1	6.65969e+08	6.66001e+08	6.66302e+08	6.68086e+08	1
071	0	1	6.70224e+08	6.70255e+08	6.70556e+08	6.74092e+08	1
072	0	2	6.75174e+08	6.75221e+08	6.75521e+08	6.76721e+08	1
073	0	1	6.99757e+08	6.99794e+08	7.00094e+08	7.00696e+08	0
074	1	1	7.14476e+08	7.14515e+08	7.14816e+08	7.15166e+08	0
075	1	1	7.2549e+08	7.25524e+08	7.25825e+08	7.25842e+08	0
076	1	1	7.47476e+08	7.47511e+08	7.47812e+08	7.48848e+08	0
