trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 1 3.114e+06 3.38313e+06 4.20179e+06 1.06062e+07 0
000 002 1 1 1.78985e+07 1.81523e+07 1.8971e+07 1.16402e+09 1
000 003 1 0 1.17114e+09 1.1714e+09 1.17222e+09 1.20409e+09 1
001 004 2 1 1.22376e+09 1.22401e+09 1.22508e+09 1.22694e+09 0
001 005 2 1 1.23222e+09 1.23248e+09 1.23308e+09 1.24616e+09 0
001 006 1 0 1.24935e+09 1.24961e+09 1.25051e+09 1.26034e+09 0
001 007 1 0 1.26359e+09 1.26387e+09 1.26446e+09 1.26464e+09 0
001 008 1 0 1.26932e+09 1.26959e+09 1.27055e+09 1.28292e+09 0
001 009 1 0 1.28564e+09 1.2859e+09 1.28699e+09 1.31161e+09 0
001 010 2 0 1.31411e+09 1.31436e+09 1.31512e+09 1.33246e+09 0
000 011 2 0 1.35926e+09 1.35953e+09 1.36029e+09 1.36425e+09 1
000 012 2 0 1.37326e+09 1.37352e+09 1.37428e+09 1.37666e+09 1
000 013 2 0 1.38499e+09 1.38526e+09 1.38602e+09 1.38837e+09 1
000 014 2 1 1.39549e+09 1.39575e+09 1.39683e+09 1.41146e+09 0
001 015 1 0 1.42343e+09 1.42369e+09 1.42474e+09 1.42756e+09 0
001 016 2 0 1.43015e+09 1.43042e+09 1.43185e+09 1.47675e+09 0
000 017 2 0 1.49543e+09 1.4957e+09 1.49713e+09 1.50198e+09 1
000 018 2 0 1.51141e+09 1.51166e+09 1.51309e+09 1.51347e+09 1
000 019 2 0 1.5357e+09 1.53597e+09 1.5374e+09 1.54478e+09 1
000 020 1 0 1.55197e+09 1.55222e+09 1.55302e+09 1.55379e+09 0
001 021 2 0 1.5604e+09 1.56066e+09 1.56148e+09 1.56267e+09 0
000 022 2 0 1.57249e+09 1.57275e+09 1.57357e+09 1.58441e+09 1
000 023 2 0 1.59166e+09 1.59193e+09 1.59274e+09 1.61411e+09 1
000 024 2 0 1.62131e+09 1.62156e+09 1.62238e+09 1.62956e+09 1
000 025 2 0 1.63755e+09 1.63781e+09 1.6386e+09 1.64215e+09 0
000 026 1 1 1.65823e+09 1.65849e+09 1.65975e+09 1.66026e+09 0
000 027 2 0 1.66895e+09 1.6692e+09 1.66984e+09 1.73991e+09 0
000 028 2 0 1.74727e+09 1.74755e+09 1.74852e+09 1.75546e+09 0
000 029 1 0 1.76939e+09 1.76965e+09 1.77077e+09 1.79411e+09 0
001 030 2 1 1.79852e+09 1.79879e+09 1.79957e+09 1.80719e+09 0
001 031 2 0 1.81012e+09 1.81038e+09 1.8117e+09 1.81385e+09 0
000 032 2 0 1.82164e+09 1.8219e+09 1.82322e+09 1.82382e+09 1
