trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 1 3.05768e+06 3.31611e+06 4.08571e+06 7.82856e+06 0
001 002 2 1 1.05237e+07 1.07832e+07 1.21577e+07 2.13634e+08 0
001 003 2 0 2.16007e+08 2.16263e+08 2.16823e+08 2.17025e+08 0
000 004 2 1 2.31503e+08 2.31767e+08 2.32327e+08 2.33412e+08 1
001 005 1 1 2.44395e+08 2.44659e+08 2.45595e+08 2.61311e+08 0
000 006 1 0 2.68623e+08 2.68883e+08 2.6982e+08 3.26268e+08 1
001 007 1 1 3.35089e+08 3.35355e+08 3.35914e+08 3.38162e+08 0
000 008 1 1 3.4616e+08 3.46419e+08 3.46978e+08 3.65851e+08 1
000 009 1 0 3.73335e+08 3.73603e+08 3.74162e+08 3.94419e+08 1
001 010 2 1 3.96928e+08 3.97194e+08 3.98061e+08 1.97508e+09 0
001 011 2 1 1.97783e+09 1.97814e+09 1.97931e+09 2.14691e+09 0
001 012 1 1 2.15041e+09 2.15067e+09 2.15175e+09 2.16604e+09 0
000 013 1 1 2.17489e+09 2.17516e+09 2.17624e+09 2.18233e+09 1
000 014 1 0 2.18943e+09 2.18971e+09 2.19078e+09 2.2223e+09 1
001 015 2 1 2.22851e+09 2.22877e+09 2.23024e+09 2.23324e+09 0
001 016 1 1 2.23554e+09 2.23581e+09 2.23678e+09 2.24441e+09 0
000 017 1 0 2.25231e+09 2.25257e+09 2.25355e+09 2.26889e+09 1
001 018 1 0 2.27214e+09 2.27239e+09 2.27318e+09 2.28151e+09 0
001 019 1 0 2.28808e+09 2.28834e+09 2.28887e+09 2.28965e+09 0
001 020 2 0 2.29359e+09 2.29386e+09 2.29499e+09 2.31801e+09 0
000 021 2 1 2.32537e+09 2.32563e+09 2.32675e+09 2.38674e+09 1
001 022 1 1 2.39084e+09 2.3911e+09 2.39251e+09 2.39471e+09 0
000 023 1 1 2.40445e+09 2.40472e+09 2.40613e+09 2.41206e+09 1
000 024 1 1 2.41927e+09 2.41953e+09 2.42094e+09 2.4212e+09 1
000 025 1 1 2.42832e+09 2.42858e+09 2.43e+09 2.43096e+09 1
000 026 1 0 2.47169e+09 2.47197e+09 2.47287e+09 2.48142e+09 0
001 027 2 0 2.49252e+09 2.4928e+09 2.49412e+09 2.51831e+09 0
000 028 2 0 2.52564e+09 2.5259e+09 2.52722e+09 2.5304e+09 1
000 029 2 0 2.53821e+09 2.53847e+09 2.53979e+09 2.54294e+09 1
000 030 2 1 2.55033e+09 2.55059e+09 2.55191e+09 2.55893e+09 1
001 031 1 1 2.56191e+09 2.56218e+09 2.56274e+09 2.59754e+09 0
000 032 1 1 2.62235e+09 2.62262e+09 2.62318e+09 2.62731e+09 1
000 033 1 0 2.63459e+09 2.63485e+09 2.63541e+09 2.63557e+09 1
001 034 1 1 2.68172e+09 2.68199e+09 2.6832e+09 2.68502e+09 0
000 035 1 0 2.69727e+09 2.69754e+09 2.69876e+09 2.70155e+09 1
001 036 1 1 2.70402e+09 2.70427e+09 2.70501e+09 2.71534e+09 0
000 037 1 0 2.72287e+09 2.72314e+09 2.72388e+09 2.75153e+09 1
001 038 2 0 2.75401e+09 2.75428e+09 2.75553e+09 2.80055e+09 0
000 039 2 0 2.80769e+09 2.80795e+09 2.8092e+09 2.81896e+09 1
000 040 2 0 2.82976e+09 2.83002e+09 2.83127e+09 2.83132e+09 1
000 041 2 0 2.83929e+09 2.83956e+09 2.84081e+09 2.87108e+09 1
000 042 2 0 2.88827e+09 2.88853e+09 2.8896e+09 2.89011e+09 0
000 043 2 1 2.89758e+09 2.89784e+09 2.89933e+09 2.90257e+09 0
001 044 1 1 2.90522e+09 2.90547e+09 2.90695e+09 2.92058e+09 0
000 045 1 1 2.92854e+09 2.9288e+09 2.93027e+09 2.93754e+09 1
000 046 1 1 2.94509e+09 2.94535e+09 2.94683e+09 2.95706e+09 1
000 047 1 1 2.96434e+09 2.96461e+09 2.96609e+09 2.9735e+09 1
000 048 2 1 2.98265e+09 2.98291e+09 2.98382e+09 2.98416e+09 0
001 049 1 1 2.9882e+09 2.98847e+09 2.9893e+09 3.0146e+09 0
000 050 1 0 3.022e+09 3.02225e+09 3.02308e+09 3.02667e+09 1
001 051 1 0 3.02899e+09 3.02924e+09 3.03018e+09 3.03535e+09 0
001 052 1 1 3.03783e+09 3.03809e+09 3.03859e+09 3.0454e+09 0
000 053 1 1 3.05266e+09 3.05292e+09 3.05343e+09 3.10605e+09 1
000 054 1 0 3.11354e+09 3.11381e+09 3.11432e+09 3.13621e+09 1
001 055 2 1 3.1387e+09 3.13896e+09 3.14019e+09 3.14027e+09 0
001 056 1 1 3.1446e+09 3.14485e+09 3.14558e+09 3.17387e+09 0
000 057 1 1 3.18104e+09 3.1813e+09 3.18203e+09 3.26358e+09 1
000 058 1 1 3.27082e+09 3.27107e+09 3.2718e+09 3.27822e+09 1
000 059 1 1 3.2853e+09 3.28556e+09 3.28628e+09 3.45466e+09 1
000 060 1 1 3.46305e+09 3.46331e+09 3.46398e+09 3.55872e+09 0
000 061 1 1 3.56602e+09 3.56628e+09 3.56755e+09 3.60194e+09 0
000 062 1 0 3.6092e+09 3.60945e+09 3.61082e+09 3.74968e+09 0
001 063 1 1 3.75205e+09 3.75236e+09 3.75312e+09 3.75334e+09 0
000 064 1 1 3.76041e+09 3.76067e+09 3.76144e+09 3.82411e+09 1
000 065 1 1 3.83147e+09 3.83172e+09 3.83249e+09 3.93274e+09 1
000 066 1 1 3.94085e+09 3.94111e+09 3.94187e+09 3.94995e+09 1
000 067 2 0 3.95751e+09 3.95778e+09 3.95915e+09 3.9908e+09 0
000 068 2 0 3.99828e+09 3.99854e+09 3.99988e+09 4.00194e+09 0
000 069 1 1 4.01382e+09 4.01408e+09 4.01484e+09 4.01817e+09 0
000 070 1 1 4.0269e+09 4.02716e+09 4.0279e+09 4.0291e+09 0
000 071 2 0 4.03922e+09 4.03948e+09 4.04088e+09 4.08527e+09 0
000 072 2 0 4.10188e+09 4.10214e+09 4.10294e+09 4.10406e+09 0
000 073 2 1 4.11128e+09 4.11153e+09 4.11243e+09 4.24893e+09 0
001 074 1 1 4.25157e+09 4.25184e+09 4.25303e+09 4.26254e+09 0
000 075 1 0 4.26996e+09 4.27022e+09 4.27142e+09 4.27346e+09 1
001 076 1 0 4.2761e+09 4.27637e+09 4.27702e+09 4.28458e+09 0
001 077 1 0 4.28882e+09 4.28908e+09 4.28974e+09 4.29022e+09 0
001 078 2 0 4.29419e+09 4.29446e+09 720688 2.62773e+06 0
000 079 2 1 1.10172e+07 1.12714e+07 1.25025e+07 1.26495e+07 1
001 080 1 0 1.82774e+07 1.85312e+07 1.98012e+07 2.22064e+07 0
001 081 1 1 2.58253e+07 2.60777e+07 2.70148e+07 2.70913e+07 0
000 082 1 1 3.42487e+07 3.45111e+07 3.54482e+07 4.05347e+07 1
000 083 1 0 4.80307e+07 4.82833e+07 4.92204e+07 4.93925e+07 1
001 084 2 0 5.34313e+07 5.36942e+07 5.45854e+07 5.51065e+07 0
000 085 2 0 6.4383e+07 6.46417e+07 6.55329e+07 6.81539e+07 1
