trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 0 3.09966e+06 3.37308e+06 4.39338e+06 2.75733e+08 0 1
002 2 0 2.78774e+08 2.79039e+08 2.80059e+08 2.8302e+08 0 0
003 2 1 3.11919e+08 3.12177e+08 3.13197e+08 3.16691e+08 1 1
004 1 1 3.24313e+08 3.24573e+08 3.25593e+08 3.28363e+08 0 0
005 1 0 3.38008e+08 3.38263e+08 3.39284e+08 3.40087e+08 1 1
006 2 1 3.43905e+08 3.44163e+08 3.45183e+08 3.45289e+08 0 1
007 2 1 3.65711e+08 3.65959e+08 3.66979e+08 3.67193e+08 0 1
008 1 1 3.7411e+08 3.74365e+08 3.75385e+08 3.77337e+08 0 0
009 1 1 3.84786e+08 3.85037e+08 3.86057e+08 3.87832e+08 1 0
010 1 1 3.96268e+08 3.96518e+08 3.97538e+08 4.09219e+08 1 0
011 1 1 4.22998e+08 4.23245e+08 4.24265e+08 4.25541e+08 1 0
012 2 0 4.45981e+08 4.46239e+08 4.47259e+08 4.56892e+08 0 0
013 1 1 4.66717e+08 4.6697e+08 4.6799e+08 4.69085e+08 0 0
014 1 0 4.76234e+08 4.76492e+08 4.77512e+08 4.77757e+08 0 1
015 2 0 4.82684e+08 4.82948e+08 4.83968e+08 4.93478e+08 0 0
016 2 0 5.0088e+08 5.01147e+08 5.02167e+08 5.0482e+08 1 0
017 2 1 5.15814e+08 5.1608e+08 5.171e+08 5.17376e+08 1 1
018 1 1 5.6465e+08 5.64912e+08 5.65933e+08 5.65943e+08 0 0
019 1 0 5.73308e+08 5.73561e+08 5.74581e+08 5.75568e+08 1 1
020 1 0 5.9546e+08 5.95718e+08 5.96738e+08 6.03538e+08 0 1
021 2 1 6.07289e+08 6.07545e+08 6.08565e+08 6.18817e+08 0 1
022 1 1 6.21526e+08 6.21788e+08 6.22808e+08 6.27954e+08 0 0
023 1 1 6.35202e+08 6.35456e+08 6.36476e+08 6.41312e+08 1 0
024 1 1 6.48757e+08 6.49003e+08 6.50023e+08 6.6455e+08 1 0
025 1 1 6.71655e+08 6.71918e+08 6.72938e+08 6.7883e+08 1 0
026 2 1 6.86362e+08 6.8662e+08 6.8764e+08 6.91225e+08 0 1
027 1 0 6.93873e+08 6.94127e+08 6.95148e+08 6.95167e+08 0 1
028 2 1 6.97991e+08 6.9825e+08 6.9927e+08 7.20365e+08 0 1
029 1 0 7.23233e+08 7.23487e+08 7.24508e+08 7.25982e+08 0 1
030 1 1 7.28864e+08 7.29124e+08 7.30144e+08 7.34034e+08 0 0
031 1 0 7.42142e+08 7.42402e+08 7.43423e+08 7.50919e+08 1 1
032 2 0 7.55491e+08 7.55751e+08 7.56771e+08 7.66427e+08 0 0
033 2 0 7.73479e+08 7.73739e+08 7.74759e+08 7.76109e+08 1 0
034 2 0 7.84036e+08 7.84302e+08 7.85323e+08 7.86272e+08 1 0
035 2 0 7.94335e+08 7.94583e+08 7.95604e+08 7.98646e+08 1 0
036 1 0 8.06182e+08 8.0643e+08 8.0745e+08 8.16562e+08 0 1
037 1 0 8.25731e+08 8.25979e+08 8.26999e+08 8.3032e+08 0 1
038 1 0 8.36101e+08 8.36348e+08 8.37368e+08 8.50542e+08 0 1
