trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 1 1.11514e+07 1.14759e+07 1.24962e+07 1.74291e+07 0 0
002 1 1 2.63424e+07 2.66244e+07 2.76447e+07 3.03278e+07 1 0
003 1 1 3.87349e+07 3.90165e+07 4.00368e+07 4.29264e+07 1 0
004 1 1 5.01115e+07 5.03761e+07 5.13964e+07 5.1834e+07 1 0
005 1 1 5.93367e+07 5.95955e+07 6.06158e+07 6.30566e+07 0 0
006 2 1 7.04154e+07 7.06714e+07 7.16917e+07 7.39939e+07 0 1
007 1 1 7.71287e+07 7.73868e+07 7.84071e+07 7.93002e+07 0 0
008 1 0 8.67175e+07 8.69756e+07 8.79959e+07 1.07171e+08 1 1
009 1 1 1.11382e+08 1.11641e+08 1.12662e+08 1.1271e+08 0 0
010 1 0 1.19953e+08 1.20213e+08 1.21234e+08 1.2927e+08 1 1
011 2 0 1.33206e+08 1.3347e+08 1.3449e+08 1.38046e+08 0 0
012 2 0 1.45254e+08 1.45517e+08 1.46537e+08 1.50496e+08 1 0
013 2 1 1.58021e+08 1.58279e+08 1.59299e+08 1.60254e+08 1 1
014 2 0 1.63929e+08 1.64199e+08 1.65219e+08 1.72111e+08 0 0
015 2 1 1.79628e+08 1.79889e+08 1.8091e+08 1.83469e+08 1 1
016 2 0 1.86046e+08 1.8631e+08 1.87331e+08 1.92996e+08 0 0
017 2 1 2.00361e+08 2.00615e+08 2.01635e+08 2.08667e+08 1 1
018 1 1 2.12112e+08 2.12365e+08 2.13385e+08 2.21428e+08 0 0
019 1 1 2.30451e+08 2.30711e+08 2.31732e+08 2.31816e+08 1 0
020 1 1 2.38973e+08 2.39224e+08 2.40244e+08 2.46176e+08 1 0
021 1 1 2.53519e+08 2.53785e+08 2.54806e+08 2.8007e+08 1 0
022 2 1 2.87511e+08 2.8776e+08 2.8878e+08 3.00953e+08 0 1
023 1 0 3.03736e+08 3.03993e+08 3.05013e+08 3.15666e+08 0 1
024 1 1 3.19309e+08 3.1957e+08 3.2059e+08 3.32358e+08 0 0
025 1 1 3.39462e+08 3.39713e+08 3.40733e+08 3.43823e+08 1 0
026 1 1 3.51301e+08 3.51566e+08 3.52586e+08 3.6219e+08 1 0
027 1 0 3.69316e+08 3.69575e+08 3.70596e+08 3.7673e+08 1 1
028 1 1 3.79554e+08 3.79801e+08 3.80821e+08 3.84291e+08 0 0
029 1 0 3.91632e+08 3.91891e+08 3.92911e+08 3.93038e+08 1 1
030 1 0 3.96652e+08 3.9691e+08 3.9793e+08 4.04887e+08 0 1
031 2 1 4.07893e+08 4.08158e+08 4.09178e+08 4.33909e+08 0 1
032 2 1 4.391e+08 4.39349e+08 4.40369e+08 4.45821e+08 0 1
033 1 0 4.48631e+08 4.48894e+08 4.49914e+08 4.5157e+08 0 1
034 1 1 4.54333e+08 4.54588e+08 4.55609e+08 4.60717e+08 0 0
035 1 0 4.68072e+08 4.68331e+08 4.69351e+08 4.85312e+08 1 1
036 1 0 4.88047e+08 4.88298e+08 4.89319e+08 5.04393e+08 0 1
037 1 1 5.07468e+08 5.07732e+08 5.08753e+08 6.52324e+08 0 0
038 1 1 6.60601e+08 6.60855e+08 6.61876e+08 6.67544e+08 1 0
039 1 0 6.74652e+08 6.74911e+08 6.75931e+08 6.77168e+08 1 1
040 2 1 6.80083e+08 6.80343e+08 6.81363e+08 6.95787e+08 0 1
041 1 1 6.98836e+08 6.99087e+08 7.00108e+08 7.24274e+08 0 0
042 1 1 7.31492e+08 7.31749e+08 7.32769e+08 7.96979e+08 1 0
043 1 1 8.04409e+08 8.04673e+08 8.05693e+08 8.05737e+08 1 0
044 1 1 8.13098e+08 8.13361e+08 8.14381e+08 8.1463e+08 1 0
045 2 1 8.22208e+08 8.22461e+08 8.23481e+08 8.40047e+08 0 1
046 2 0 8.43629e+08 8.43894e+08 8.44914e+08 8.55634e+08 0 0
047 2 1 8.63098e+08 8.63349e+08 8.64369e+08 8.73791e+08 1 1
048 2 1 8.76368e+08 8.76624e+08 8.77645e+08 8.88912e+08 0 1
049 2 1 8.91794e+08 8.9205e+08 8.9307e+08 9.02432e+08 0 1
050 1 0 9.0538e+08 9.05635e+08 9.06655e+08 9.79181e+08 0 1
051 2 0 9.82183e+08 9.82433e+08 9.83453e+08 9.91985e+08 0 0
052 2 0 9.99164e+08 9.99423e+08 1.00044e+09 1.01258e+09 1 0
053 2 1 1.02055e+09 1.02081e+09 1.02183e+09 1.03953e+09 1 1
054 2 0 1.04359e+09 1.04385e+09 1.04487e+09 1.05648e+09 0 0
055 2 0 1.06369e+09 1.06393e+09 1.06495e+09 1.06961e+09 1 0
056 2 0 1.08507e+09 1.08533e+09 1.08635e+09 1.09553e+09 1 0
057 2 0 1.10343e+09 1.10369e+09 1.10471e+09 1.10638e+09 1 0
058 2 0 1.11401e+09 1.11426e+09 1.11528e+09 1.12309e+09 0 0
059 2 0 1.1341e+09 1.13436e+09 1.13538e+09 1.13599e+09 0 0
060 2 0 1.14726e+09 1.14752e+09 1.14854e+09 1.15237e+09 0 0
061 1 0 1.15969e+09 1.15996e+09 1.16098e+09 1.16339e+09 0 1
062 2 0 1.16606e+09 1.16632e+09 1.16734e+09 1.16987e+09 0 0
063 2 0 1.17696e+09 1.17721e+09 1.17823e+09 1.21004e+09 1 0
064 2 0 1.2171e+09 1.21737e+09 1.21839e+09 1.22222e+09 1 0
065 2 0 1.22955e+09 1.22981e+09 1.23083e+09 1.23089e+09 1 0
066 2 0 1.23834e+09 1.2386e+09 1.23962e+09 1.24946e+09 0 0
067 2 1 1.25869e+09 1.25896e+09 1.25998e+09 1.26225e+09 0 1
068 2 0 1.26526e+09 1.26551e+09 1.26653e+09 1.27786e+09 0 0
069 2 1 1.28512e+09 1.28537e+09 1.28639e+09 1.30508e+09 1 1
070 2 1 1.30902e+09 1.30929e+09 1.31031e+09 1.32807e+09 0 1
071 2 1 1.33095e+09 1.33122e+09 1.33224e+09 1.34607e+09 0 1
072 1 0 1.34916e+09 1.34941e+09 1.35043e+09 1.37815e+09 0 1
073 2 1 1.38077e+09 1.38102e+09 1.38204e+09 1.38959e+09 0 1
074 1 1 1.39219e+09 1.39244e+09 1.39346e+09 1.4179e+09 0 0
075 1 0 1.42531e+09 1.42557e+09 1.42659e+09 1.42716e+09 1 1
076 1 0 1.43255e+09 1.4328e+09 1.43382e+09 1.44437e+09 0 1
077 2 0 1.4479e+09 1.44816e+09 1.44918e+09 1.45668e+09 0 0
078 2 1 1.46374e+09 1.464e+09 1.46502e+09 1.47371e+09 1 1
079 2 1 1.47804e+09 1.47828e+09 1.4793e+09 1.47947e+09 0 1
080 1 1 1.48228e+09 1.48255e+09 1.48357e+09 1.48399e+09 0 0
081 1 1 1.49693e+09 1.4972e+09 1.49822e+09 1.50078e+09 1 0
082 1 0 1.50823e+09 1.50847e+09 1.50949e+09 1.50982e+09 1 1
083 1 0 1.51246e+09 1.51272e+09 1.51374e+09 1.52073e+09 0 1
084 1 0 1.52551e+09 1.52576e+09 1.52678e+09 1.53427e+09 0 1
085 1 1 1.53678e+09 1.53704e+09 1.53806e+09 1.55698e+09 0 0
086 1 1 1.5666e+09 1.56686e+09 1.56788e+09 1.56819e+09 1 0
087 1 1 1.5877e+09 1.58795e+09 1.58897e+09 1.58914e+09 1 0
088 1 1 1.59765e+09 1.59791e+09 1.59893e+09 1.60046e+09 1 0
089 1 0 1.61777e+09 1.61802e+09 1.61904e+09 1.62217e+09 0 1
090 2 1 1.62497e+09 1.62523e+09 1.62625e+09 1.63191e+09 0 1
091 2 0 1.63584e+09 1.63609e+09 1.63711e+09 1.63736e+09 0 0
092 2 1 1.64452e+09 1.64477e+09 1.64579e+09 1.65637e+09 1 1
093 1 1 1.66468e+09 1.66494e+09 1.66596e+09 1.66766e+09 0 0
094 1 1 1.67757e+09 1.67782e+09 1.67884e+09 1.68664e+09 1 0
095 1 1 1.69392e+09 1.69418e+09 1.6952e+09 1.70027e+09 1 0
096 1 1 1.70736e+09 1.70762e+09 1.70864e+09 1.71506e+09 1 0
097 1 1 1.72257e+09 1.72282e+09 1.72384e+09 1.72498e+09 0 0
098 2 0 1.73473e+09 1.73498e+09 1.736e+09 1.74763e+09 0 0
099 2 1 1.7715e+09 1.77175e+09 1.77277e+09 1.77796e+09 0 1
100 2 0 1.78451e+09 1.78476e+09 1.78578e+09 1.78919e+09 0 0
101 2 1 1.80986e+09 1.81011e+09 1.81113e+09 1.81202e+09 1 1
102 1 1 1.81689e+09 1.81715e+09 1.81817e+09 1.82543e+09 0 0
103 1 1 1.83446e+09 1.83473e+09 1.83575e+09 1.8359e+09 1 0
104 1 0 1.84325e+09 1.8435e+09 1.84452e+09 1.84774e+09 1 1
105 1 1 1.85109e+09 1.85136e+09 1.85238e+09 1.85302e+09 0 0
106 1 0 1.8699e+09 1.87015e+09 1.87117e+09 1.87121e+09 1 1
107 1 0 1.87683e+09 1.87709e+09 1.87811e+09 1.87844e+09 0 1
108 1 1 1.88135e+09 1.8816e+09 1.88262e+09 1.88734e+09 0 0
109 1 1 1.89466e+09 1.89493e+09 1.89595e+09 1.89792e+09 1 0
110 1 0 1.91348e+09 1.91372e+09 1.91474e+09 1.92302e+09 1 1
111 1 1 1.92709e+09 1.92736e+09 1.92838e+09 1.93299e+09 0 0
112 1 1 1.95711e+09 1.95736e+09 1.95838e+09 1.97459e+09 1 0
113 1 0 1.98294e+09 1.98321e+09 1.98423e+09 1.9907e+09 1 1
114 1 1 1.99521e+09 1.99547e+09 1.99649e+09 2.00347e+09 0 0
115 1 1 2.01134e+09 2.0116e+09 2.01262e+09 2.01282e+09 1 0
