trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 1 8.40603e+06 8.72573e+06 9.74476e+06 1.39443e+07 0
000 002 1 0 2.12327e+07 2.15021e+07 2.25212e+07 2.32509e+07 1
001 003 1 0 2.57045e+07 2.5983e+07 2.7002e+07 6.32042e+08 0
001 004 1 1 7.71575e+08 7.71857e+08 7.72876e+08 7.75361e+08 0
000 005 1 0 8.36741e+08 8.36999e+08 8.38018e+08 8.39243e+08 1
001 006 1 0 8.61448e+08 8.61708e+08 8.62727e+08 8.65671e+08 0
001 007 2 1 8.80803e+08 8.81068e+08 8.82087e+08 8.82689e+08 0
001 008 2 0 8.89236e+08 8.89483e+08 8.90502e+08 8.92566e+08 0
000 009 2 0 9.892e+08 9.89464e+08 9.90483e+08 9.92076e+08 1
000 010 2 0 1.01991e+09 1.02016e+09 1.02118e+09 1.02211e+09 1
000 011 2 0 1.03475e+09 1.03501e+09 1.03603e+09 1.03788e+09 1
000 012 2 0 1.05736e+09 1.05761e+09 1.05863e+09 1.05913e+09 0
000 013 1 0 1.07269e+09 1.07295e+09 1.07396e+09 1.0741e+09 0
001 014 2 1 1.09477e+09 1.09503e+09 1.09605e+09 1.09673e+09 0
001 015 2 0 1.15409e+09 1.15435e+09 1.15537e+09 1.15567e+09 0
000 016 2 0 1.17357e+09 1.17383e+09 1.17485e+09 1.17683e+09 1
000 017 2 0 1.20223e+09 1.20247e+09 1.20349e+09 1.20401e+09 1
000 018 2 0 1.23447e+09 1.23473e+09 1.23575e+09 1.23585e+09 1
000 019 2 1 1.2807e+09 1.28096e+09 1.28198e+09 1.28217e+09 0
001 020 1 1 1.31437e+09 1.31462e+09 1.31564e+09 1.31591e+09 0
000 021 1 0 1.32489e+09 1.32515e+09 1.32617e+09 1.32779e+09 1
001 022 2 1 1.3678e+09 1.36806e+09 1.36908e+09 1.36913e+09 0
001 023 2 1 1.43587e+09 1.43614e+09 1.43715e+09 1.43762e+09 0
001 024 2 1 1.47593e+09 1.47619e+09 1.47721e+09 1.47732e+09 0
001 025 2 1 1.55429e+09 1.55455e+09 1.55557e+09 1.55609e+09 0
001 026 2 0 1.64305e+09 1.64331e+09 1.64433e+09 1.64434e+09 0
000 027 2 1 1.66551e+09 1.66577e+09 1.66679e+09 1.66744e+09 1
001 028 2 1 1.72081e+09 1.72107e+09 1.72209e+09 1.72231e+09 0
001 029 1 1 1.82358e+09 1.82384e+09 1.82486e+09 1.82568e+09 0
000 030 1 1 1.8361e+09 1.83635e+09 1.83737e+09 1.8375e+09 1
000 031 1 1 1.85554e+09 1.8558e+09 1.85681e+09 1.85797e+09 1
000 032 1 0 1.962e+09 1.9623e+09 1.96332e+09 1.96459e+09 1
001 033 2 1 1.9982e+09 1.99846e+09 1.99948e+09 2.00021e+09 0
001 034 1 0 2.04011e+09 2.04036e+09 2.04138e+09 2.04261e+09 0
001 035 1 0 2.1027e+09 2.10296e+09 2.10398e+09 2.10421e+09 0
001 036 1 0 2.13989e+09 2.14015e+09 2.14117e+09 2.14198e+09 0
001 037 1 0 2.2899e+09 2.29016e+09 2.29117e+09 2.29137e+09 0
001 038 1 0 2.32637e+09 2.32662e+09 2.32764e+09 2.32767e+09 0
001 039 2 1 2.36751e+09 2.36776e+09 2.36878e+09 2.36883e+09 0
001 040 2 0 2.41133e+09 2.41159e+09 2.41261e+09 2.41294e+09 0
000 041 2 1 2.51448e+09 2.51473e+09 2.51575e+09 2.51637e+09 1
001 042 1 1 2.58077e+09 2.58103e+09 2.58205e+09 2.58214e+09 0
000 043 1 1 2.66578e+09 2.66603e+09 2.66704e+09 2.66719e+09 1
