trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 0 3.42324e+06 3.45338e+06 4.47421e+06 5.60084e+06 0
000 002 1 1 1.28768e+07 1.29077e+07 1.39285e+07 1.4398e+07 1
001 003 2 0 1.66072e+07 1.66507e+07 1.76715e+07 1.97492e+07 0
001 004 2 0 2.20385e+07 2.20804e+07 2.31012e+07 2.82209e+07 0
001 005 2 0 3.07825e+07 3.08168e+07 3.18376e+07 3.46248e+07 0
001 006 1 1 3.70524e+07 3.70872e+07 3.8108e+07 3.83664e+07 0
001 007 2 0 4.05381e+07 4.0574e+07 4.15948e+07 4.37173e+07 0
001 008 2 0 4.62346e+07 4.62786e+07 4.72994e+07 4.94117e+07 0
001 009 2 0 5.19793e+07 5.20179e+07 5.30387e+07 5.497e+07 0
001 010 1 1 5.73071e+07 5.73382e+07 5.8359e+07 5.88351e+07 0
001 011 2 0 6.14277e+07 6.14655e+07 6.24863e+07 6.55275e+07 0
001 012 2 0 6.78482e+07 6.78814e+07 6.89022e+07 7.07873e+07 0
001 013 1 1 7.34239e+07 7.34565e+07 7.44773e+07 7.4868e+07 0
001 014 1 1 7.7055e+07 7.70861e+07 7.81069e+07 7.81926e+07 0
001 015 1 0 8.08233e+07 8.08545e+07 8.18753e+07 8.21894e+07 0
000 016 1 1 8.92303e+07 8.92706e+07 9.02914e+07 9.04058e+07 1
001 017 2 0 9.28789e+07 9.29162e+07 9.3937e+07 9.69492e+07 0
001 018 1 0 9.93188e+07 9.93654e+07 1.00386e+08 1.03501e+08 0
000 019 1 0 1.10864e+08 1.109e+08 1.11921e+08 1.12116e+08 1
000 020 1 0 1.19248e+08 1.19291e+08 1.20312e+08 1.20621e+08 1
000 021 1 0 1.27949e+08 1.27983e+08 1.29004e+08 1.29338e+08 1
000 022 2 0 1.36633e+08 1.36673e+08 1.37694e+08 1.37963e+08 0
001 023 2 0 1.40312e+08 1.40356e+08 1.41377e+08 1.44686e+08 0
001 024 1 1 1.47002e+08 1.47039e+08 1.48059e+08 1.49311e+08 0
001 
