trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 2 1 8.86274e+06 9.19532e+06 1.02149e+07 1.09406e+07 0 1
002 1 1 1.40309e+07 1.43148e+07 1.53345e+07 1.59877e+07 0 0
003 1 0 2.31189e+07 2.34068e+07 2.44264e+07 2.48191e+07 1 1
004 2 0 2.75589e+07 2.78178e+07 2.88375e+07 3.07609e+07 0 0
005 2 1 3.82126e+07 3.84744e+07 3.9494e+07 4.22864e+07 1 1
006 1 0 4.5098e+07 4.53652e+07 4.63848e+07 4.68951e+07 0 1
007 1 1 4.94776e+07 4.97464e+07 5.0766e+07 5.2097e+07 0 0
008 1 0 6.02665e+07 6.05354e+07 6.1555e+07 6.15782e+07 1 1
009 2 1 6.45509e+07 6.48037e+07 6.58233e+07 6.82309e+07 0 1
010 1 0 7.09724e+07 7.12317e+07 7.22513e+07 7.26138e+07 0 1
011 1 0 7.56019e+07 7.58656e+07 7.68852e+07 7.73402e+07 0 1
012 2 1 8.00287e+07 8.02799e+07 8.12995e+07 8.16777e+07 0 1
013 2 1 8.4691e+07 8.49644e+07 8.5984e+07 8.6002e+07 0 1
014 2 0 8.86078e+07 8.88589e+07 8.98786e+07 9.01598e+07 0 0
015 2 1 9.9456e+07 9.97245e+07 1.00744e+08 1.00795e+08 1 1
016 2 1 1.03343e+08 1.03595e+08 1.04615e+08 1.05155e+08 0 1
017 2 1 1.08005e+08 1.08273e+08 1.09292e+08 1.09885e+08 0 1
018 2 1 1.12667e+08 1.12937e+08 1.13957e+08 1.147e+08 0 1
019 1 0 1.17578e+08 1.17855e+08 1.18875e+08 1.18931e+08 0 1
020 1 0 1.21568e+08 1.21826e+08 1.22846e+08 1.22996e+08 0 1
021 2 1 1.25834e+08 1.2609e+08 1.27109e+08 1.29763e+08 0 1
022 2 1 1.3246e+08 1.32736e+08 1.33756e+08 1.35021e+08 0 1
023 2 1 1.37765e+08 1.38026e+08 1.39046e+08 1.39697e+08 0 1
024 2 1 1.42387e+08 1.42636e+08 1.43656e+08 1.44177e+08 0 1
025 2 1 1.46772e+08 1.47037e+08 1.48057e+08 1.4855e+08 0 1
026 1 0 1.51538e+08 1.518e+08 1.5282e+08 1.53227e+08 0 1
027 1 0 1.55862e+08 1.56129e+08 1.57148e+08 1.5723e+08 0 1
028 2 1 1.60048e+08 1.60317e+08 1.61336e+08 1.62077e+08 0 1
029 1 0 1.64942e+08 1.65209e+08 1.66229e+08 1.6645e+08 0 1
030 2 1 1.69329e+08 1.69605e+08 1.70624e+08 1.71148e+08 0 1
031 2 1 1.7378e+08 1.74038e+08 1.75058e+08 1.7557e+08 0 1
032 1 0 1.78444e+08 1.78701e+08 1.7972e+08 1.80046e+08 0 1
033 1 0 1.83072e+08 1.83329e+08 1.84349e+08 1.84807e+08 0 1
034 1 0 1.87572e+08 1.87839e+08 1.88859e+08 1.88887e+08 0 1
035 1 0 1.9169e+08 1.91954e+08 1.92974e+08 1.93046e+08 0 1
036 1 0 1.95661e+08 1.95923e+08 1.96942e+08 1.97231e+08 0 1
037 1 0 2.00288e+08 2.0056e+08 2.0158e+08 2.01793e+08 0 1
038 1 0 2.05409e+08 2.0568e+08 2.067e+08 2.06744e+08 0 1
039 1 0 2.0939e+08 2.09652e+08 2.10671e+08 2.11397e+08 0 1
040 1 0 2.14291e+08 2.14551e+08 2.1557e+08 2.15577e+08 0 1
041 2 1 2.18619e+08 2.18884e+08 2.19904e+08 2.19912e+08 0 1
042 2 1 2.22673e+08 2.22944e+08 2.23964e+08 2.23982e+08 0 1
043 2 1 2.26939e+08 2.2721e+08 2.2823e+08 2.28463e+08 0 1
