trial trialType response stillTime stimOnset stimOffset respTime correctionTrial correct
001 1 1 3.0546e+06 3.31423e+06 4.33315e+06 7.17463e+06 0
000 002 1 0 1.44589e+07 1.4704e+07 1.5723e+07 3.69096e+09 1
001 003 2 1 3.70427e+09 3.70457e+09 3.70558e+09 3.70625e+09 0
001 004 1 1 3.71215e+09 3.7124e+09 3.71342e+09 3.71605e+09 0
000 005 1 1 3.73297e+09 3.73323e+09 3.73425e+09 3.74021e+09 1
000 006 1 1 3.74765e+09 3.74791e+09 3.74893e+09 3.75355e+09 1
000 007 1 1 3.76312e+09 3.76337e+09 3.76439e+09 3.76508e+09 1
000 008 2 1 3.77894e+09 3.77918e+09 3.7802e+09 3.78221e+09 0
001 009 1 1 3.7855e+09 3.78575e+09 3.78677e+09 3.79161e+09 0
000 010 1 1 3.80118e+09 3.80143e+09 3.80245e+09 3.8035e+09 1
000 011 1 0 3.81142e+09 3.81167e+09 3.81269e+09 3.81735e+09 1
001 012 1 0 3.82121e+09 3.82147e+09 3.82249e+09 3.82257e+09 0
001 013 1 0 3.82667e+09 3.82693e+09 3.82795e+09 3.82867e+09 0
001 014 1 0 3.83988e+09 3.84014e+09 3.84115e+09 3.84124e+09 0
001 015 2 0 3.86159e+09 3.86184e+09 3.86286e+09 3.8633e+09 0
000 016 2 1 3.87464e+09 3.87489e+09 3.87591e+09 3.87774e+09 1
001 017 1 0 3.90204e+09 3.90229e+09 3.90331e+09 3.90376e+09 0
001 018 1 0 3.91008e+09 3.91033e+09 3.91135e+09 3.91523e+09 0
001 019 1 1 3.92088e+09 3.92112e+09 3.92214e+09 3.92388e+09 0
000 020 1 1 3.93102e+09 3.93128e+09 3.9323e+09 3.93381e+09 1
000 021 1 1 3.94421e+09 3.94446e+09 3.94547e+09 3.94685e+09 1
000 022 1 0 3.96293e+09 3.96317e+09 3.96419e+09 3.96449e+09 1
001 023 2 0 3.97284e+09 3.97308e+09 3.9741e+09 3.97476e+09 0
000 024 2 0 3.99115e+09 3.99141e+09 3.99243e+09 3.99584e+09 1
000 025 2 1 4.00293e+09 4.00319e+09 4.00421e+09 4.01004e+09 1
001 026 2 0 4.01644e+09 4.01669e+09 4.01771e+09 4.01789e+09 0
000 027 2 0 4.02577e+09 4.02601e+09 4.02703e+09 4.02794e+09 1
000 028 2 1 4.03601e+09 4.03627e+09 4.03729e+09 4.03769e+09 1
001 029 1 0 4.04108e+09 4.04132e+09 4.04234e+09 4.04265e+09 0
001 030 1 1 4.04811e+09 4.04836e+09 4.04937e+09 4.04953e+09 0
000 031 1 0 4.05678e+09 4.05703e+09 4.05805e+09 4.06e+09 1
